EuroPheno.stock_id,pheno_date,who,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height
27850,03/06/2014,eey9,3,60.5,1.3,True,,
27850,03/06/2014,eey9,4,53.0,1.3,False,,
27850,11/06/2014,eey9,0,,,,129,98
27850,11/06/2014,eey9,1,33.8,0.9,True,,
27850,11/06/2014,eey9,2,52.8,1.0,True,,
27850,11/06/2014,eey9,3,60.5,1.3,True,,
27850,11/06/2014,eey9,4,66.7,1.3,True,,
27850,11/06/2014,eey9,5,55.6,1.4,False,,
27850,11/06/2014,eey9,6,34.8,0.9,False,,
27850,20/06/2014,eey9,0,,,,177,138
27850,20/06/2014,eey9,1,33.8,0.9,True,,
27850,20/06/2014,eey9,2,52.8,1.0,True,,
27850,20/06/2014,eey9,3,60.5,1.3,True,,
27850,20/06/2014,eey9,4,66.7,1.3,True,,
27850,20/06/2014,eey9,5,74.0,1.3,True,,
27850,20/06/2014,eey9,6,66.0,1.1,False,,
27850,20/06/2014,eey9,7,46.1,1.0,False,,
27850,27/06/2014,eey9,0,,,,226,155
27850,27/06/2014,eey9,1,33.8,0.9,True,,
27850,27/06/2014,eey9,2,52.8,1.0,True,,
27850,27/06/2014,eey9,3,60.5,1.3,True,,
27850,27/06/2014,eey9,4,66.7,1.3,True,,
27850,27/06/2014,eey9,5,74.0,1.3,True,,
27850,27/06/2014,eey9,6,72.8,1.2,True,,
27850,27/06/2014,eey9,7,60.1,1.2,False,,
27850,27/06/2014,eey9,8,39.3,0.8,False,,
27850,01/07/2014,eey9,0,,,,218,158
27850,01/07/2014,eey9,1,33.8,0.9,True,,
27850,01/07/2014,eey9,2,52.8,1.0,True,,
27850,01/07/2014,eey9,3,60.5,1.3,True,,
27850,01/07/2014,eey9,4,66.7,1.3,True,,
27850,01/07/2014,eey9,5,74.0,1.3,True,,
27850,01/07/2014,eey9,6,72.8,1.2,True,,
27850,01/07/2014,eey9,7,66.7,1.2,False,,
27850,01/07/2014,eey9,8,44.9,0.7,False,,
27850,09/07/2014,eey9,0,,,,221,155
27850,09/07/2014,eey9,1,33.8,0.9,True,,
27850,09/07/2014,eey9,2,52.8,1.0,True,,
27850,09/07/2014,eey9,3,60.5,1.3,True,,
27850,09/07/2014,eey9,4,66.7,1.3,True,,
27850,09/07/2014,eey9,5,74.0,1.3,True,,
27850,09/07/2014,eey9,6,72.8,1.2,True,,
27850,09/07/2014,eey9,7,73.2,1.3,True,,
27850,09/07/2014,eey9,8,61.7,1.2,False,,
27850,09/07/2014,eey9,9,43.6,0.9,False,,
27850,09/07/2014,eey9,10,13.1,0.1,False,,
27850,18/07/2014,eey9,0,,,,247,162
27850,18/07/2014,eey9,1,33.8,0.9,True,,
27850,18/07/2014,eey9,2,52.8,1.0,True,,
27850,18/07/2014,eey9,3,60.5,1.3,True,,
27850,18/07/2014,eey9,4,66.7,1.3,True,,
27850,18/07/2014,eey9,5,74.0,1.3,True,,
27850,18/07/2014,eey9,6,72.8,1.2,True,,
27850,18/07/2014,eey9,7,73.2,1.3,True,,
27850,18/07/2014,eey9,8,71.2,1.2,True,,
27850,18/07/2014,eey9,9,60.0,1.2,False,,
27850,18/07/2014,eey9,10,33.3,0.8,False,,
27850,23/07/2014,eey9,0,,,,266,166
27850,23/07/2014,eey9,1,33.8,0.9,True,,
27850,23/07/2014,eey9,2,52.8,1.0,True,,
27850,23/07/2014,eey9,3,60.5,1.3,True,,
27850,23/07/2014,eey9,4,66.7,1.3,True,,
27850,23/07/2014,eey9,5,74.0,1.3,True,,
27850,23/07/2014,eey9,6,72.8,1.2,True,,
27850,23/07/2014,eey9,7,73.2,1.3,True,,
27850,23/07/2014,eey9,8,71.2,1.2,True,,
27850,23/07/2014,eey9,9,67.2,1.2,True,,
27850,23/07/2014,eey9,10,47.0,1.1,False,,
27850,01/08/2014,eey9,0,,,,361,165
27850,01/08/2014,eey9,1,33.8,0.9,True,,
27850,01/08/2014,eey9,2,52.8,1.0,True,,
27850,01/08/2014,eey9,3,60.5,1.3,True,,
27850,01/08/2014,eey9,4,66.7,1.3,True,,
27850,01/08/2014,eey9,5,74.0,1.3,True,,
27850,01/08/2014,eey9,6,72.8,1.2,True,,
27850,01/08/2014,eey9,7,73.2,1.3,True,,
27850,01/08/2014,eey9,8,71.2,1.2,True,,
27850,01/08/2014,eey9,9,67.2,1.2,True,,
27850,01/08/2014,eey9,10,54.6,0.9,False,,
27850,01/08/2014,eey9,11,34.2,0.8,False,,
27850,01/08/2014,eey9,12,5.2,0.1,False,,
27850,09/08/2014,eey9,0,,,,284,167
27850,09/08/2014,eey9,1,33.8,0.9,True,,
27850,09/08/2014,eey9,2,52.8,1.0,True,,
27850,09/08/2014,eey9,3,60.5,1.3,True,,
27850,09/08/2014,eey9,4,66.7,1.3,True,,
27850,09/08/2014,eey9,5,74.0,1.3,True,,
27850,09/08/2014,eey9,6,72.8,1.2,True,,
27850,09/08/2014,eey9,7,73.2,1.3,True,,
27850,09/08/2014,eey9,8,71.2,1.2,True,,
27850,09/08/2014,eey9,9,67.2,1.2,True,,
27850,09/08/2014,eey9,10,52.9,1.7,True,,
27850,09/08/2014,eey9,11,41.6,1.3,True,,
27850,09/08/2014,eey9,12,28.8,1.0,False,,
27850,09/08/2014,eey9,13,18.5,0.3,False,,
27850,16/08/2014,eey9,0,,,,331,162
27850,16/08/2014,eey9,1,33.8,0.9,True,,
27850,16/08/2014,eey9,2,52.8,1.0,True,,
27850,16/08/2014,eey9,3,60.5,1.3,True,,
27850,16/08/2014,eey9,4,66.7,1.3,True,,
27850,16/08/2014,eey9,5,74.0,1.3,True,,
27850,16/08/2014,eey9,6,72.8,1.2,True,,
27850,16/08/2014,eey9,7,73.2,1.3,True,,
27850,16/08/2014,eey9,8,71.2,1.2,True,,
27850,16/08/2014,eey9,9,67.2,1.2,True,,
27850,16/08/2014,eey9,10,52.9,1.7,True,,
27850,16/08/2014,eey9,11,41.6,1.3,True,,
27850,16/08/2014,eey9,12,31.5,1.1,True,,
27850,16/08/2014,eey9,13,20.4,0.8,True,,
27850,16/08/2014,eey9,14,10.5,0.4,True,,
27850,21/08/2014,eey9,0,,,,325,170
27850,21/08/2014,eey9,4,66.7,1.3,True,,
27850,21/08/2014,eey9,5,74.0,1.3,True,,
27850,21/08/2014,eey9,6,72.8,1.2,True,,
27850,21/08/2014,eey9,7,73.2,1.3,True,,
27850,21/08/2014,eey9,8,71.2,1.2,True,,
27850,21/08/2014,eey9,9,67.2,1.2,True,,
27850,21/08/2014,eey9,10,52.9,1.7,True,,
27850,21/08/2014,eey9,11,41.6,1.3,True,,
27850,21/08/2014,eey9,12,31.5,1.1,True,,
27850,21/08/2014,eey9,13,20.4,0.8,True,,
27850,21/08/2014,eey9,14,10.5,0.4,True,,
27850,28/08/2014,eey9,0,,,,319,170
27850,28/08/2014,eey9,4,66.7,1.3,True,,
27850,28/08/2014,eey9,5,74.0,1.3,True,,
27850,28/08/2014,eey9,6,72.8,1.2,True,,
27850,28/08/2014,eey9,7,73.2,1.3,True,,
27850,28/08/2014,eey9,8,71.2,1.2,True,,
27850,28/08/2014,eey9,9,67.2,1.2,True,,
27850,28/08/2014,eey9,10,52.9,1.7,True,,
27850,28/08/2014,eey9,11,41.6,1.3,True,,
27850,28/08/2014,eey9,12,31.5,1.1,True,,
27850,28/08/2014,eey9,13,20.4,0.8,True,,
27850,28/08/2014,eey9,14,10.5,0.4,True,,
27850,02/09/2014,eey9,0,,,,314,162
27850,02/09/2014,eey9,4,66.7,1.3,True,,
27850,02/09/2014,eey9,5,74.0,1.3,True,,
27850,02/09/2014,eey9,6,72.8,1.2,True,,
27850,02/09/2014,eey9,7,73.2,1.3,True,,
27850,02/09/2014,eey9,8,71.2,1.2,True,,
27850,02/09/2014,eey9,9,67.2,1.2,True,,
27850,02/09/2014,eey9,10,52.9,1.7,True,,
27850,02/09/2014,eey9,11,41.6,1.3,True,,
27850,02/09/2014,eey9,12,31.5,1.1,True,,
27850,02/09/2014,eey9,13,20.4,0.8,True,,
27850,02/09/2014,eey9,14,10.5,0.4,True,,
27850,12/09/2014,eey9,0,,,,286,152
27850,12/09/2014,eey9,4,66.7,1.3,True,,
27850,12/09/2014,eey9,5,74.0,1.3,True,,
27850,12/09/2014,eey9,6,72.8,1.2,True,,
27850,12/09/2014,eey9,7,73.2,1.3,True,,
27850,12/09/2014,eey9,8,71.2,1.2,True,,
27850,12/09/2014,eey9,9,67.2,1.2,True,,
27850,12/09/2014,eey9,10,52.9,1.7,True,,
27850,12/09/2014,eey9,11,41.6,1.3,True,,
27850,12/09/2014,eey9,12,31.5,1.1,True,,
27850,12/09/2014,eey9,13,20.4,0.8,True,,
27850,12/09/2014,eey9,14,10.5,0.4,True,,
27850,16/09/2014,eey9,0,,,,340,158
27850,16/09/2014,eey9,4,66.7,1.3,True,,
27850,16/09/2014,eey9,5,74.0,1.3,True,,
27850,16/09/2014,eey9,6,72.8,1.2,True,,
27850,16/09/2014,eey9,7,73.2,1.3,True,,
27850,16/09/2014,eey9,8,71.2,1.2,True,,
27850,16/09/2014,eey9,9,67.2,1.2,True,,
27850,16/09/2014,eey9,10,52.9,1.7,True,,
27850,16/09/2014,eey9,11,41.6,1.3,True,,
27850,16/09/2014,eey9,12,31.5,1.1,True,,
27850,16/09/2014,eey9,13,20.4,0.8,True,,
27850,16/09/2014,eey9,14,10.5,0.4,True,,
27850,22/10/2014,eey9,0,,,,306,156
27850,22/10/2014,eey9,9,67.2,1.2,True,,
27850,22/10/2014,eey9,10,52.9,1.7,True,,
27850,22/10/2014,eey9,11,41.6,1.3,True,,
27850,22/10/2014,eey9,12,31.5,1.1,True,,
27850,22/10/2014,eey9,13,20.4,0.8,True,,
27850,22/10/2014,eey9,14,10.5,0.4,True,,
27850,03/11/2014,eey9,0,,,,315,164
27880,29/05/2014,eey9,0,,,,161,69
27880,29/05/2014,eey9,1,29.5,1.6,True,,
27880,29/05/2014,eey9,2,41.1,1.4,True,,
27880,29/05/2014,eey9,3,43.5,1.5,False,,
27880,03/06/2014,eey9,0,,,,112,78
27880,03/06/2014,eey9,1,29.5,1.6,True,,
27880,03/06/2014,eey9,2,41.1,1.4,True,,
27880,03/06/2014,eey9,3,47.8,1.8,False,,
27880,11/06/2014,eey9,0,,,,113,89
27880,11/06/2014,eey9,2,41.1,1.4,True,,
27880,11/06/2014,eey9,3,55.2,1.8,True,,
27880,11/06/2014,eey9,4,48.6,1.6,False,,
27880,20/06/2014,eey9,0,,,,129,118
27880,20/06/2014,eey9,2,41.1,1.4,True,,
27880,20/06/2014,eey9,3,55.2,1.8,True,,
27880,20/06/2014,eey9,4,60.4,1.5,True,,
27880,20/06/2014,eey9,5,55.7,1.4,False,,
27880,20/06/2014,eey9,6,29.6,0.7,False,,
27880,27/06/2014,eey9,0,,,,140,132
27880,27/06/2014,eey9,2,41.1,1.4,True,,
27880,27/06/2014,eey9,3,55.2,1.8,True,,
27880,27/06/2014,eey9,4,60.4,1.5,True,,
27880,27/06/2014,eey9,5,39.0,1.5,True,,
27880,27/06/2014,eey9,6,41.0,1.6,False,,
27880,27/06/2014,eey9,7,20.9,0.5,False,,
27880,01/07/2014,eey9,0,,,,132,130
27880,01/07/2014,eey9,2,41.1,1.4,True,,
27880,01/07/2014,eey9,3,55.2,1.8,True,,
27880,01/07/2014,eey9,4,60.4,1.5,True,,
27880,01/07/2014,eey9,5,39.0,1.5,True,,
27880,01/07/2014,eey9,6,50.4,1.8,False,,
27880,01/07/2014,eey9,7,33.0,1.0,False,,
27880,09/07/2014,eey9,0,,,,153,141
27880,09/07/2014,eey9,2,41.1,1.4,True,,
27880,09/07/2014,eey9,3,55.2,1.8,True,,
27880,09/07/2014,eey9,4,60.4,1.5,True,,
27880,09/07/2014,eey9,5,39.0,1.5,True,,
27880,09/07/2014,eey9,6,54.5,1.9,True,,
27880,09/07/2014,eey9,7,45.5,1.7,False,,
27880,09/07/2014,eey9,8,16.3,0.1,False,,
27880,18/07/2014,eey9,0,,,,158,156
27880,18/07/2014,eey9,2,41.1,1.4,True,,
27880,18/07/2014,eey9,3,55.2,1.8,True,,
27880,18/07/2014,eey9,4,60.4,1.5,True,,
27880,18/07/2014,eey9,5,39.0,1.5,True,,
27880,18/07/2014,eey9,6,54.5,1.9,True,,
27880,18/07/2014,eey9,7,53.3,1.9,True,,
27880,18/07/2014,eey9,8,37.9,1.1,False,,
27880,23/07/2014,eey9,0,,,,183,152
27880,23/07/2014,eey9,2,41.1,1.4,True,,
27880,23/07/2014,eey9,3,55.2,1.8,True,,
27880,23/07/2014,eey9,4,60.4,1.5,True,,
27880,23/07/2014,eey9,5,39.0,1.5,True,,
27880,23/07/2014,eey9,6,54.5,1.9,True,,
27880,23/07/2014,eey9,7,53.3,1.9,True,,
27880,23/07/2014,eey9,8,46.0,2.0,False,,
27880,23/07/2014,eey9,9,24.2,0.5,False,,
27880,01/08/2014,eey9,0,,,,195,154
27880,01/08/2014,eey9,2,41.1,1.4,True,,
27880,01/08/2014,eey9,3,55.2,1.8,True,,
27880,01/08/2014,eey9,4,60.4,1.5,True,,
27880,01/08/2014,eey9,5,39.0,1.5,True,,
27880,01/08/2014,eey9,6,54.5,1.9,True,,
27880,01/08/2014,eey9,7,53.3,1.9,True,,
27880,01/08/2014,eey9,8,43.1,2.0,True,,
27880,01/08/2014,eey9,9,35.6,1.8,False,,
27880,01/08/2014,eey9,10,22.3,0.4,False,,
27880,09/08/2014,eey9,0,,,,174,148
27880,09/08/2014,eey9,2,41.1,1.4,True,,
27880,09/08/2014,eey9,3,55.2,1.8,True,,
27880,09/08/2014,eey9,4,60.4,1.5,True,,
27880,09/08/2014,eey9,5,39.0,1.5,True,,
27880,09/08/2014,eey9,6,54.5,1.9,True,,
27880,09/08/2014,eey9,7,53.3,1.9,True,,
27880,09/08/2014,eey9,8,43.1,2.0,True,,
27880,09/08/2014,eey9,9,35.6,1.8,True,,
27880,09/08/2014,eey9,10,23.6,1.4,True,,
27880,09/08/2014,eey9,11,11.8,0.4,True,,
27880,16/08/2014,eey9,0,,,,194,144
27880,16/08/2014,eey9,2,41.1,1.4,True,,
27880,16/08/2014,eey9,3,55.2,1.8,True,,
27880,16/08/2014,eey9,4,60.4,1.5,True,,
27880,16/08/2014,eey9,5,39.0,1.5,True,,
27880,16/08/2014,eey9,6,54.5,1.9,True,,
27880,16/08/2014,eey9,7,53.3,1.9,True,,
27880,16/08/2014,eey9,8,43.1,2.0,True,,
27880,16/08/2014,eey9,9,35.6,1.8,True,,
27880,16/08/2014,eey9,10,23.6,1.4,True,,
27880,16/08/2014,eey9,11,11.8,0.4,True,,
27880,21/08/2014,eey9,0,,,,195,149
27880,21/08/2014,eey9,2,41.1,1.4,True,,
27880,21/08/2014,eey9,3,55.2,1.8,True,,
27880,21/08/2014,eey9,4,60.4,1.5,True,,
27880,21/08/2014,eey9,5,39.0,1.5,True,,
27880,21/08/2014,eey9,6,54.5,1.9,True,,
27880,21/08/2014,eey9,7,53.3,1.9,True,,
27880,21/08/2014,eey9,8,43.1,2.0,True,,
27880,21/08/2014,eey9,9,35.6,1.8,True,,
27880,21/08/2014,eey9,10,23.6,1.4,True,,
27880,21/08/2014,eey9,11,11.8,0.4,True,,
27880,28/08/2014,eey9,0,,,,214,147
27880,28/08/2014,eey9,2,41.1,1.4,True,,
27880,28/08/2014,eey9,3,55.2,1.8,True,,
27880,28/08/2014,eey9,4,60.4,1.5,True,,
27880,28/08/2014,eey9,5,39.0,1.5,True,,
27880,28/08/2014,eey9,6,54.5,1.9,True,,
27880,28/08/2014,eey9,7,53.3,1.9,True,,
27880,28/08/2014,eey9,8,43.1,2.0,True,,
27880,28/08/2014,eey9,9,35.6,1.8,True,,
27880,28/08/2014,eey9,10,23.6,1.4,True,,
27880,28/08/2014,eey9,11,11.8,0.4,True,,
27880,02/09/2014,eey9,0,,,,188,142
27880,02/09/2014,eey9,2,41.1,1.4,True,,
27880,02/09/2014,eey9,3,55.2,1.8,True,,
27880,02/09/2014,eey9,4,60.4,1.5,True,,
27880,02/09/2014,eey9,5,39.0,1.5,True,,
27880,02/09/2014,eey9,6,54.5,1.9,True,,
27880,02/09/2014,eey9,7,53.3,1.9,True,,
27880,02/09/2014,eey9,8,43.1,2.0,True,,
27880,02/09/2014,eey9,9,35.6,1.8,True,,
27880,02/09/2014,eey9,10,23.6,1.4,True,,
27880,02/09/2014,eey9,11,11.8,0.4,True,,
27880,12/09/2014,eey9,0,,,,186,169
27880,12/09/2014,eey9,2,41.1,1.4,True,,
27880,12/09/2014,eey9,3,55.2,1.8,True,,
27880,12/09/2014,eey9,4,60.4,1.5,True,,
27880,12/09/2014,eey9,5,39.0,1.5,True,,
27880,12/09/2014,eey9,6,54.5,1.9,True,,
27880,12/09/2014,eey9,7,53.3,1.9,True,,
27880,12/09/2014,eey9,8,43.1,2.0,True,,
27880,12/09/2014,eey9,9,35.6,1.8,True,,
27880,12/09/2014,eey9,10,23.6,1.4,True,,
27880,12/09/2014,eey9,11,11.8,0.4,True,,
27880,16/09/2014,eey9,0,,,,202,141
27880,16/09/2014,eey9,2,41.1,1.4,True,,
27880,16/09/2014,eey9,3,55.2,1.8,True,,
27880,16/09/2014,eey9,4,60.4,1.5,True,,
27880,16/09/2014,eey9,5,39.0,1.5,True,,
27880,16/09/2014,eey9,6,54.5,1.9,True,,
27880,16/09/2014,eey9,7,53.3,1.9,True,,
27880,16/09/2014,eey9,8,43.1,2.0,True,,
27880,16/09/2014,eey9,9,35.6,1.8,True,,
27880,16/09/2014,eey9,10,23.6,1.4,True,,
27880,16/09/2014,eey9,11,11.8,0.4,True,,
27880,22/10/2014,eey9,0,,,,198,148
27880,03/11/2014,eey9,0,,,,209,139
27908,29/05/2014,eey9,0,,,,121,52
27908,29/05/2014,eey9,1,13.8,0.6,True,,
27908,29/05/2014,eey9,2,22.1,0.7,True,,
27908,29/05/2014,eey9,3,28.2,0.7,True,,
27908,29/05/2014,eey9,4,25.0,0.7,False,,
27908,03/06/2014,eey9,0,,,,114,57
27908,03/06/2014,eey9,1,13.8,0.6,True,,
27908,03/06/2014,eey9,2,22.1,0.7,True,,
27908,03/06/2014,eey9,3,28.2,0.7,True,,
27908,03/06/2014,eey9,4,36.2,0.6,False,,
27908,03/06/2014,eey9,5,20.8,0.5,False,,
27908,11/06/2014,eey9,0,,,,118,72
27908,11/06/2014,eey9,1,13.8,0.6,True,,
27908,11/06/2014,eey9,2,22.1,0.7,True,,
27908,11/06/2014,eey9,3,28.2,0.7,True,,
27908,11/06/2014,eey9,4,37.0,0.6,True,,
27908,11/06/2014,eey9,5,31.6,0.6,False,,
27908,20/06/2014,eey9,0,,,,116,91
27908,20/06/2014,eey9,1,13.8,0.6,True,,
27908,20/06/2014,eey9,2,22.1,0.7,True,,
27908,20/06/2014,eey9,3,28.2,0.7,True,,
27908,20/06/2014,eey9,4,37.0,0.6,True,,
27908,20/06/2014,eey9,5,44.2,0.6,True,,
27908,20/06/2014,eey9,6,41.5,0.6,False,,
27908,20/06/2014,eey9,7,24.0,0.4,False,,
27908,27/06/2014,eey9,0,,,,117,99
27908,27/06/2014,eey9,1,13.8,0.6,True,,
27908,27/06/2014,eey9,2,22.1,0.7,True,,
27908,27/06/2014,eey9,3,28.2,0.7,True,,
27908,27/06/2014,eey9,4,37.0,0.6,True,,
27908,27/06/2014,eey9,5,44.2,0.6,True,,
27908,27/06/2014,eey9,6,46.3,0.7,True,,
27908,27/06/2014,eey9,7,37.0,0.6,False,,
27908,27/06/2014,eey9,8,18.7,0.1,False,,
27908,01/07/2014,eey9,0,,,,117,93
27908,01/07/2014,eey9,1,13.8,0.6,True,,
27908,01/07/2014,eey9,2,22.1,0.7,True,,
27908,01/07/2014,eey9,3,28.2,0.7,True,,
27908,01/07/2014,eey9,4,37.0,0.6,True,,
27908,01/07/2014,eey9,5,44.2,0.6,True,,
27908,01/07/2014,eey9,6,46.3,0.7,True,,
27908,01/07/2014,eey9,7,39.3,0.7,False,,
27908,01/07/2014,eey9,8,22.6,0.2,False,,
27908,09/07/2014,eey9,0,,,,123,100
27908,09/07/2014,eey9,1,13.8,0.6,True,,
27908,09/07/2014,eey9,2,22.1,0.7,True,,
27908,09/07/2014,eey9,3,28.2,0.7,True,,
27908,09/07/2014,eey9,4,37.0,0.6,True,,
27908,09/07/2014,eey9,5,44.2,0.6,True,,
27908,09/07/2014,eey9,6,46.3,0.7,True,,
27908,09/07/2014,eey9,7,44.4,0.8,True,,
27908,09/07/2014,eey9,8,31.8,0.7,False,,
27908,09/07/2014,eey9,9,8.3,0.1,False,,
27908,18/07/2014,eey9,0,,,,209,103
27908,18/07/2014,eey9,1,13.8,0.6,True,,
27908,18/07/2014,eey9,2,22.1,0.7,True,,
27908,18/07/2014,eey9,3,28.2,0.7,True,,
27908,18/07/2014,eey9,4,37.0,0.6,True,,
27908,18/07/2014,eey9,5,44.2,0.6,True,,
27908,18/07/2014,eey9,6,46.3,0.7,True,,
27908,18/07/2014,eey9,7,44.4,0.8,True,,
27908,18/07/2014,eey9,8,29.0,0.9,True,,
27908,18/07/2014,eey9,9,26.8,0.8,False,,
27908,18/07/2014,eey9,10,12.0,0.1,False,,
27908,23/07/2014,eey9,0,,,,193,101
27908,23/07/2014,eey9,1,13.8,0.6,True,,
27908,23/07/2014,eey9,2,22.1,0.7,True,,
27908,23/07/2014,eey9,3,28.2,0.7,True,,
27908,23/07/2014,eey9,4,37.0,0.6,True,,
27908,23/07/2014,eey9,5,44.2,0.6,True,,
27908,23/07/2014,eey9,6,46.3,0.7,True,,
27908,23/07/2014,eey9,7,44.4,0.8,True,,
27908,23/07/2014,eey9,8,29.0,0.9,True,,
27908,23/07/2014,eey9,9,32.5,0.9,False,,
27908,23/07/2014,eey9,10,19.1,0.4,False,,
27908,01/08/2014,eey9,0,,,,194,103
27908,01/08/2014,eey9,1,13.8,0.6,True,,
27908,01/08/2014,eey9,2,22.1,0.7,True,,
27908,01/08/2014,eey9,3,28.2,0.7,True,,
27908,01/08/2014,eey9,4,37.0,0.6,True,,
27908,01/08/2014,eey9,5,44.2,0.6,True,,
27908,01/08/2014,eey9,6,46.3,0.7,True,,
27908,01/08/2014,eey9,7,44.4,0.8,True,,
27908,01/08/2014,eey9,8,29.0,0.9,True,,
27908,01/08/2014,eey9,9,36.2,0.8,True,,
27908,01/08/2014,eey9,10,28.8,0.7,False,,
27908,01/08/2014,eey9,11,16.3,0.2,False,,
27908,09/08/2014,eey9,0,,,,198,103
27908,09/08/2014,eey9,1,13.8,0.6,True,,
27908,09/08/2014,eey9,2,22.1,0.7,True,,
27908,09/08/2014,eey9,3,28.2,0.7,True,,
27908,09/08/2014,eey9,4,37.0,0.6,True,,
27908,09/08/2014,eey9,5,44.2,0.6,True,,
27908,09/08/2014,eey9,6,46.3,0.7,True,,
27908,09/08/2014,eey9,7,44.4,0.8,True,,
27908,09/08/2014,eey9,8,29.0,0.9,True,,
27908,09/08/2014,eey9,9,36.2,0.8,True,,
27908,09/08/2014,eey9,10,33.4,0.8,True,,
27908,09/08/2014,eey9,11,26.3,0.6,False,,
27908,09/08/2014,eey9,12,13.2,0.1,False,,
27908,16/08/2014,eey9,0,,,,195,102
27908,16/08/2014,eey9,1,13.8,0.6,True,,
27908,16/08/2014,eey9,2,22.1,0.7,True,,
27908,16/08/2014,eey9,3,28.2,0.7,True,,
27908,16/08/2014,eey9,4,37.0,0.6,True,,
27908,16/08/2014,eey9,5,44.2,0.6,True,,
27908,16/08/2014,eey9,6,46.3,0.7,True,,
27908,16/08/2014,eey9,7,44.4,0.8,True,,
27908,16/08/2014,eey9,8,29.0,0.9,True,,
27908,16/08/2014,eey9,9,36.2,0.8,True,,
27908,16/08/2014,eey9,10,33.4,0.8,True,,
27908,16/08/2014,eey9,11,29.8,0.7,False,,
27908,16/08/2014,eey9,12,19.8,0.5,False,,
27908,21/08/2014,eey9,0,,,,176,109
27908,21/08/2014,eey9,1,13.8,0.6,True,,
27908,21/08/2014,eey9,2,22.1,0.7,True,,
27908,21/08/2014,eey9,3,28.2,0.7,True,,
27908,21/08/2014,eey9,4,37.0,0.6,True,,
27908,21/08/2014,eey9,5,44.2,0.6,True,,
27908,21/08/2014,eey9,6,46.3,0.7,True,,
27908,21/08/2014,eey9,7,44.4,0.8,True,,
27908,21/08/2014,eey9,8,29.0,0.9,True,,
27908,21/08/2014,eey9,9,36.2,0.8,True,,
27908,21/08/2014,eey9,10,33.4,0.8,True,,
27908,21/08/2014,eey9,11,32.2,0.7,True,,
27908,21/08/2014,eey9,12,20.6,0.5,False,,
27908,21/08/2014,eey9,13,10.6,0.1,False,,
27908,28/08/2014,eey9,0,,,,176,109
27908,28/08/2014,eey9,1,13.8,0.6,True,,
27908,28/08/2014,eey9,2,22.1,0.7,True,,
27908,28/08/2014,eey9,3,28.2,0.7,True,,
27908,28/08/2014,eey9,4,37.0,0.6,True,,
27908,28/08/2014,eey9,5,44.2,0.6,True,,
27908,28/08/2014,eey9,6,46.3,0.7,True,,
27908,28/08/2014,eey9,7,44.4,0.8,True,,
27908,28/08/2014,eey9,8,29.0,0.9,True,,
27908,28/08/2014,eey9,9,36.2,0.8,True,,
27908,28/08/2014,eey9,10,33.4,0.8,True,,
27908,28/08/2014,eey9,11,32.2,0.7,True,,
27908,28/08/2014,eey9,12,20.6,0.5,False,,
27908,28/08/2014,eey9,13,10.6,0.1,False,,
27908,02/09/2014,eey9,0,,,,171,109
27908,02/09/2014,eey9,1,13.8,0.6,True,,
27908,02/09/2014,eey9,2,22.1,0.7,True,,
27908,02/09/2014,eey9,3,28.2,0.7,True,,
27908,02/09/2014,eey9,4,37.0,0.6,True,,
27908,02/09/2014,eey9,5,44.2,0.6,True,,
27908,02/09/2014,eey9,6,46.3,0.7,True,,
27908,02/09/2014,eey9,7,44.4,0.8,True,,
27908,02/09/2014,eey9,8,29.0,0.9,True,,
27908,02/09/2014,eey9,9,36.2,0.8,True,,
27908,02/09/2014,eey9,10,33.4,0.8,True,,
27908,02/09/2014,eey9,11,32.2,0.7,True,,
27908,02/09/2014,eey9,12,25.5,0.7,True,,
27908,02/09/2014,eey9,13,15.4,0.5,False,,
27908,12/09/2014,eey9,0,,,,146,108
27908,12/09/2014,eey9,1,13.8,0.6,True,,
27908,12/09/2014,eey9,2,22.1,0.7,True,,
27908,12/09/2014,eey9,3,28.2,0.7,True,,
27908,12/09/2014,eey9,4,37.0,0.6,True,,
27908,12/09/2014,eey9,5,44.2,0.6,True,,
27908,12/09/2014,eey9,6,46.3,0.7,True,,
27908,12/09/2014,eey9,7,44.4,0.8,True,,
27908,12/09/2014,eey9,8,29.0,0.9,True,,
27908,12/09/2014,eey9,9,36.2,0.8,True,,
27908,12/09/2014,eey9,10,33.4,0.8,True,,
27908,12/09/2014,eey9,11,32.2,0.7,True,,
27908,12/09/2014,eey9,12,25.5,0.7,True,,
27908,12/09/2014,eey9,13,19.5,0.5,False,,
27908,12/09/2014,eey9,14,16.5,0.1,False,,
27908,16/09/2014,eey9,0,,,,162,110
27908,16/09/2014,eey9,1,13.8,0.6,True,,
27908,16/09/2014,eey9,2,22.1,0.7,True,,
27908,16/09/2014,eey9,3,28.2,0.7,True,,
27908,16/09/2014,eey9,4,37.0,0.6,True,,
27908,16/09/2014,eey9,5,44.2,0.6,True,,
27908,16/09/2014,eey9,6,46.3,0.7,True,,
27908,16/09/2014,eey9,7,44.4,0.8,True,,
27908,16/09/2014,eey9,8,29.0,0.9,True,,
27908,16/09/2014,eey9,9,36.2,0.8,True,,
27908,16/09/2014,eey9,10,33.4,0.8,True,,
27908,16/09/2014,eey9,11,32.2,0.7,True,,
27908,16/09/2014,eey9,12,25.5,0.7,True,,
