EuroPheno.stock_id,genotype,pheno_date,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,canopy_height,stem_count,base_diameter_1,base_diameter_2,stem_diam_half_height,field_flowering_score,time_taken,who,tallest_stem
77722,Mx 3437#132,10/10/2016,6,0,,,160.0,63,30,29,6.0,0,10:10,eey9,131.0
77722,Mx 3437#132,10/10/2016,6,1,36.0,1.3,,,,,,,10:12,eey9,
77722,Mx 3437#132,10/10/2016,6,2,41.0,1.2,,,,,,,10:13,eey9,
77722,Mx 3437#132,10/10/2016,6,3,46.0,1.3,,,,,,,10:13,eey9,
77722,Mx 3437#132,10/10/2016,6,4,52.0,1.0,,,,,,,10:13,eey9,
77722,Mx 3437#132,10/10/2016,6,5,52.0,1.1,,,,,,,10:14,eey9,
77722,Mx 3437#132,10/10/2016,6,6,61.0,1.3,,,,,,,10:14,eey9,
77722,Mx 3437#132,10/10/2016,6,7,40.0,1.7,,,,,,,10:14,eey9,
77722,Mx 3437#132,10/10/2016,6,8,66.0,1.7,,,,,,,10:15,eey9,
77722,Mx 3437#132,10/10/2016,6,9,74.0,1.6,,,,,,,10:15,eey9,
77722,Mx 3437#132,10/10/2016,6,10,74.0,1.5,,,,,,,10:15,eey9,
77722,Mx 3437#132,10/10/2016,6,11,42.0,1.4,,,,,,,10:16,eey9,
77722,Mx 3437#132,10/10/2016,6,12,13.0,0.2,,,,,,,10:16,eey9,
77722,Mx 3437#132,10/10/2016,7,0,,,233.0,44,32,30,8.0,0,10:16,eey9,209.0
77722,Mx 3437#132,10/10/2016,7,1,43.0,1.2,,,,,,,10:19,eey9,
77722,Mx 3437#132,10/10/2016,7,2,56.0,1.8,,,,,,,10:20,eey9,
77722,Mx 3437#132,10/10/2016,7,3,68.0,1.5,,,,,,,10:20,eey9,
77722,Mx 3437#132,10/10/2016,7,4,83.0,2.2,,,,,,,10:21,eey9,
77722,Mx 3437#132,10/10/2016,7,5,88.0,2.2,,,,,,,10:21,eey9,
77722,Mx 3437#132,10/10/2016,7,6,90.0,2.2,,,,,,,10:21,eey9,
77722,Mx 3437#132,10/10/2016,7,7,89.0,2.3,,,,,,,10:21,eey9,
77722,Mx 3437#132,10/10/2016,7,8,89.0,2.3,,,,,,,10:22,eey9,
77722,Mx 3437#132,10/10/2016,7,9,90.0,2.6,,,,,,,10:22,eey9,
77722,Mx 3437#132,10/10/2016,7,10,91.0,2.5,,,,,,,10:22,eey9,
77722,Mx 3437#132,10/10/2016,7,11,90.0,2.8,,,,,,,10:23,eey9,
77722,Mx 3437#132,10/10/2016,7,12,82.0,2.7,,,,,,,10:23,eey9,
77722,Mx 3437#132,10/10/2016,7,13,66.0,2.3,,,,,,,10:23,eey9,
77722,Mx 3437#132,10/10/2016,7,14,30.0,0.6,,,,,,,10:24,eey9,
77722,Mx 3437#132,10/10/2016,8,0,,,135.0,58,29,26,6.0,0,10:24,eey9,98.0
77722,Mx 3437#132,10/10/2016,8,1,50.0,1.3,,,,,,,10:27,eey9,
77722,Mx 3437#132,10/10/2016,8,2,58.0,1.4,,,,,,,10:28,eey9,
77722,Mx 3437#132,10/10/2016,8,3,63.0,1.3,,,,,,,10:29,eey9,
77722,Mx 3437#132,10/10/2016,8,4,75.0,1.4,,,,,,,10:29,eey9,
77722,Mx 3437#132,10/10/2016,8,5,89.0,1.6,,,,,,,10:29,eey9,
77722,Mx 3437#132,10/10/2016,8,6,87.0,1.7,,,,,,,10:30,eey9,
77722,Mx 3437#132,10/10/2016,8,7,94.0,1.7,,,,,,,10:30,eey9,
77722,Mx 3437#132,10/10/2016,8,8,82.0,1.4,,,,,,,10:30,eey9,
77722,Mx 3437#132,10/10/2016,8,9,42.0,0.8,,,,,,,10:31,eey9,
77722,Mx 3437#132,10/10/2016,9,0,,,144.0,76,28,29,5.0,0,10:31,eey9,105.0
77722,Mx 3437#132,10/10/2016,9,1,19.0,0.6,,,,,,,10:35,eey9,
77722,Mx 3437#132,10/10/2016,9,2,57.0,1.7,,,,,,,10:35,eey9,
77722,Mx 3437#132,10/10/2016,9,3,63.0,1.7,,,,,,,10:35,eey9,
77722,Mx 3437#132,10/10/2016,9,4,63.0,1.7,,,,,,,10:36,eey9,
77722,Mx 3437#132,10/10/2016,9,5,77.0,1.6,,,,,,,10:36,eey9,
77722,Mx 3437#132,10/10/2016,9,6,78.0,1.3,,,,,,,10:36,eey9,
77722,Mx 3437#132,10/10/2016,9,7,83.0,1.4,,,,,,,10:37,eey9,
77722,Mx 3437#132,10/10/2016,9,8,88.0,1.4,,,,,,,10:37,eey9,
77722,Mx 3437#132,10/10/2016,9,9,85.0,1.5,,,,,,,10:38,eey9,
77722,Mx 3437#132,10/10/2016,9,10,82.0,1.5,,,,,,,10:38,eey9,
77722,Mx 3437#132,10/10/2016,9,11,52.0,1.2,,,,,,,10:38,eey9,
77722,Mx 3437#132,10/10/2016,9,12,23.0,0.2,,,,,,,10:39,eey9,
77722,Mx 3437#132,10/10/2016,10,0,,,165.0,73,23,30,6.0,0,10:32,eey9,143.0
77722,Mx 3437#132,10/10/2016,10,1,17.0,1.6,,,,,,,10:42,eey9,
77722,Mx 3437#132,10/10/2016,10,2,23.0,1.8,,,,,,,10:42,eey9,
77722,Mx 3437#132,10/10/2016,10,3,50.0,1.6,,,,,,,10:43,eey9,
77722,Mx 3437#132,10/10/2016,10,4,55.0,1.5,,,,,,,10:43,eey9,
77722,Mx 3437#132,10/10/2016,10,5,60.0,1.6,,,,,,,10:43,eey9,
77722,Mx 3437#132,10/10/2016,10,6,66.0,1.4,,,,,,,10:44,eey9,
77722,Mx 3437#132,10/10/2016,10,7,71.0,1.5,,,,,,,10:44,eey9,
77722,Mx 3437#132,10/10/2016,10,8,73.0,1.6,,,,,,,10:44,eey9,
77722,Mx 3437#132,10/10/2016,10,9,76.0,1.6,,,,,,,10:45,eey9,
77722,Mx 3437#132,10/10/2016,10,10,73.0,1.6,,,,,,,10:45,eey9,
77722,Mx 3437#132,10/10/2016,10,11,75.0,1.8,,,,,,,10:45,eey9,
77722,Mx 3437#132,10/10/2016,10,12,77.0,1.7,,,,,,,10:46,eey9,
77722,Mx 3437#132,10/10/2016,10,13,60.0,1.6,,,,,,,10:46,eey9,
77722,Mx 3437#132,10/10/2016,10,14,32.0,0.8,,,,,,,10:46,eey9,
77726,Mx 3539#6,10/10/2016,6,0,,,233.0,62,28,30,8.0,0,10:48,eey9,202.0
77726,Mx 3539#6,10/10/2016,6,1,74.0,2.8,,,,,,,10:52,eey9,
77726,Mx 3539#6,10/10/2016,6,2,73.0,2.6,,,,,,,10:52,eey9,
77726,Mx 3539#6,10/10/2016,6,3,76.0,2.5,,,,,,,10:53,eey9,
77726,Mx 3539#6,10/10/2016,6,4,86.0,2.7,,,,,,,10:53,eey9,
77726,Mx 3539#6,10/10/2016,6,5,88.0,2.7,,,,,,,10:53,eey9,
77726,Mx 3539#6,10/10/2016,6,6,82.0,2.7,,,,,,,10:54,eey9,
77726,Mx 3539#6,10/10/2016,6,7,82.0,2.8,,,,,,,10:54,eey9,
77726,Mx 3539#6,10/10/2016,6,8,54.0,2.0,,,,,,,10:55,eey9,
77726,Mx 3539#6,10/10/2016,6,9,13.0,0.1,,,,,,,10:55,eey9,
77726,Mx 3539#6,10/10/2016,7,0,,,185.0,11,13,6,6.0,0,10:55,eey9,163.0
77726,Mx 3539#6,10/10/2016,7,1,51.0,1.6,,,,,,,10:57,eey9,
77726,Mx 3539#6,10/10/2016,7,2,67.0,1.5,,,,,,,10:57,eey9,
77726,Mx 3539#6,10/10/2016,7,3,71.0,1.7,,,,,,,10:58,eey9,
77726,Mx 3539#6,10/10/2016,7,4,76.0,1.9,,,,,,,10:58,eey9,
77726,Mx 3539#6,10/10/2016,7,5,85.0,2.2,,,,,,,10:58,eey9,
77726,Mx 3539#6,10/10/2016,7,6,81.0,2.2,,,,,,,10:59,eey9,
77726,Mx 3539#6,10/10/2016,7,7,76.0,2.3,,,,,,,10:59,eey9,
77726,Mx 3539#6,10/10/2016,7,8,44.0,1.2,,,,,,,10:59,eey9,
77726,Mx 3539#6,10/10/2016,8,0,,,270.0,78,36,38,8.0,0,11:00,eey9,212.0
77726,Mx 3539#6,10/10/2016,8,1,62.0,2.1,,,,,,,11:04,eey9,
77726,Mx 3539#6,10/10/2016,8,2,70.0,2.6,,,,,,,11:04,eey9,
77726,Mx 3539#6,10/10/2016,8,3,77.0,2.6,,,,,,,11:05,eey9,
77726,Mx 3539#6,10/10/2016,8,4,80.0,2.5,,,,,,,11:05,eey9,
77726,Mx 3539#6,10/10/2016,8,5,82.0,2.7,,,,,,,11:06,eey9,
77726,Mx 3539#6,10/10/2016,8,6,89.0,2.7,,,,,,,11:06,eey9,
77726,Mx 3539#6,10/10/2016,8,7,91.0,2.8,,,,,,,11:06,eey9,
77726,Mx 3539#6,10/10/2016,8,8,90.0,2.7,,,,,,,11:07,eey9,
77726,Mx 3539#6,10/10/2016,8,9,87.0,2.7,,,,,,,11:07,eey9,
77726,Mx 3539#6,10/10/2016,8,10,75.0,2.4,,,,,,,11:07,eey9,
77726,Mx 3539#6,10/10/2016,8,11,31.0,0.5,,,,,,,11:08,eey9,
77726,Mx 3539#6,10/10/2016,9,0,,,280.0,49,30,27,10.0,0,11:08,eey9,250.0
77726,Mx 3539#6,10/10/2016,9,1,55.0,1.2,,,,,,,11:10,eey9,
77726,Mx 3539#6,10/10/2016,9,2,66.0,3.0,,,,,,,11:11,eey9,
77726,Mx 3539#6,10/10/2016,9,3,75.0,2.8,,,,,,,11:11,eey9,
77726,Mx 3539#6,10/10/2016,9,4,81.0,2.7,,,,,,,11:11,eey9,
77726,Mx 3539#6,10/10/2016,9,5,78.0,2.8,,,,,,,11:12,eey9,
77726,Mx 3539#6,10/10/2016,9,6,87.0,2.9,,,,,,,11:12,eey9,
77726,Mx 3539#6,10/10/2016,9,7,82.0,3.2,,,,,,,11:12,eey9,
77726,Mx 3539#6,10/10/2016,9,8,92.0,3.3,,,,,,,11:13,eey9,
77726,Mx 3539#6,10/10/2016,9,9,94.0,3.2,,,,,,,11:13,eey9,
77726,Mx 3539#6,10/10/2016,9,10,84.0,3.3,,,,,,,11:14,eey9,
77726,Mx 3539#6,10/10/2016,9,11,60.0,1.5,,,,,,,11:14,eey9,
77726,Mx 3539#6,10/10/2016,9,12,12.0,0.1,,,,,,,11:14,eey9,
77726,Mx 3539#6,10/10/2016,10,0,,,233.0,23,21,17,6.0,0,11:15,eey9,209.0
77726,Mx 3539#6,10/10/2016,10,1,59.0,1.6,,,,,,,11:16,eey9,
77726,Mx 3539#6,10/10/2016,10,2,72.0,1.6,,,,,,,11:17,eey9,
77726,Mx 3539#6,10/10/2016,10,3,75.0,1.8,,,,,,,11:18,eey9,
77726,Mx 3539#6,10/10/2016,10,4,80.0,1.6,,,,,,,11:18,eey9,
77726,Mx 3539#6,10/10/2016,10,5,71.0,2.1,,,,,,,11:18,eey9,
77726,Mx 3539#6,10/10/2016,10,6,87.0,2.1,,,,,,,11:18,eey9,
77726,Mx 3539#6,10/10/2016,10,7,85.0,2.0,,,,,,,11:19,eey9,
77726,Mx 3539#6,10/10/2016,10,8,84.0,2.1,,,,,,,11:19,eey9,
77726,Mx 3539#6,10/10/2016,10,9,64.0,1.7,,,,,,,11:19,eey9,
77726,Mx 3539#6,10/10/2016,10,10,26.0,0.2,,,,,,,11:19,eey9,
77742,Mx 3539#22,10/10/2016,26,0,,,275.0,63,24,30,7.0,0,11:24,eey9,236.0
77742,Mx 3539#22,10/10/2016,26,1,56.0,2.4,,,,,,,11:28,eey9,
77742,Mx 3539#22,10/10/2016,26,2,80.0,2.7,,,,,,,11:29,eey9,
77742,Mx 3539#22,10/10/2016,26,3,85.0,2.5,,,,,,,11:29,eey9,
77742,Mx 3539#22,10/10/2016,26,4,81.0,2.2,,,,,,,11:30,eey9,
77742,Mx 3539#22,10/10/2016,26,5,90.0,2.5,,,,,,,11:30,eey9,
77742,Mx 3539#22,10/10/2016,26,6,93.0,2.7,,,,,,,11:30,eey9,
77742,Mx 3539#22,10/10/2016,26,7,95.0,2.9,,,,,,,11:31,eey9,
77742,Mx 3539#22,10/10/2016,26,8,92.0,2.8,,,,,,,11:31,eey9,
77742,Mx 3539#22,10/10/2016,26,9,94.0,2.7,,,,,,,11:32,eey9,
77742,Mx 3539#22,10/10/2016,26,10,85.0,2.8,,,,,,,11:32,eey9,
77742,Mx 3539#22,10/10/2016,26,11,28.0,0.4,,,,,,,11:32,eey9,
77742,Mx 3539#22,10/10/2016,27,0,,,255.0,36,24,26,8.0,0,11:33,eey9,221.0
77742,Mx 3539#22,10/10/2016,27,1,76.0,1.6,,,,,,,11:35,eey9,
77742,Mx 3539#22,10/10/2016,27,2,86.0,1.5,,,,,,,11:36,eey9,
77742,Mx 3539#22,10/10/2016,27,3,86.0,1.9,,,,,,,11:36,eey9,
77742,Mx 3539#22,10/10/2016,27,4,90.0,2.0,,,,,,,11:37,eey9,
77742,Mx 3539#22,10/10/2016,27,5,56.0,2.2,,,,,,,11:37,eey9,
77742,Mx 3539#22,10/10/2016,27,6,81.0,2.7,,,,,,,11:37,eey9,
77742,Mx 3539#22,10/10/2016,27,7,86.0,2.8,,,,,,,11:38,eey9,
77742,Mx 3539#22,10/10/2016,27,8,69.0,2.7,,,,,,,11:38,eey9,
77742,Mx 3539#22,10/10/2016,27,9,40.0,1.2,,,,,,,11:38,eey9,
77742,Mx 3539#22,10/10/2016,28,0,,,282.0,49,28,32,8.0,0,11:39,eey9,240.0
77742,Mx 3539#22,10/10/2016,28,1,55.0,2.1,,,,,,,11:41,eey9,
77742,Mx 3539#22,10/10/2016,28,2,65.0,2.6,,,,,,,11:42,eey9,
77742,Mx 3539#22,10/10/2016,28,3,78.0,2.7,,,,,,,11:43,eey9,
77742,Mx 3539#22,10/10/2016,28,4,90.0,2.6,,,,,,,11:43,eey9,
77742,Mx 3539#22,10/10/2016,28,5,91.0,2.8,,,,,,,11:44,eey9,
77742,Mx 3539#22,10/10/2016,28,6,87.0,3.2,,,,,,,11:44,eey9,
77742,Mx 3539#22,10/10/2016,28,7,89.0,3.2,,,,,,,11:44,eey9,
77742,Mx 3539#22,10/10/2016,28,8,102.0,2.2,,,,,,,11:44,eey9,
77742,Mx 3539#22,10/10/2016,28,9,97.0,3.3,,,,,,,11:45,eey9,
77742,Mx 3539#22,10/10/2016,28,10,91.0,3.2,,,,,,,11:45,eey9,
77742,Mx 3539#22,10/10/2016,28,11,68.0,1.9,,,,,,,11:45,eey9,
77742,Mx 3539#22,10/10/2016,29,0,,,240.0,44,27,26,7.0,0,11:46,eey9,238.0
77742,Mx 3539#22,10/10/2016,29,1,50.0,2.2,,,,,,,11:49,eey9,
77742,Mx 3539#22,10/10/2016,29,2,63.0,2.5,,,,,,,11:50,eey9,
77742,Mx 3539#22,10/10/2016,29,3,67.0,1.9,,,,,,,11:50,eey9,
77742,Mx 3539#22,10/10/2016,29,4,73.0,1.6,,,,,,,11:50,eey9,
77742,Mx 3539#22,10/10/2016,29,5,73.0,1.6,,,,,,,11:50,eey9,
77742,Mx 3539#22,10/10/2016,29,6,90.0,1.7,,,,,,,11:51,eey9,
77742,Mx 3539#22,10/10/2016,29,7,96.0,2.2,,,,,,,11:51,eey9,
77742,Mx 3539#22,10/10/2016,29,8,89.0,2.0,,,,,,,11:51,eey9,
77742,Mx 3539#22,10/10/2016,29,9,92.0,2.6,,,,,,,11:52,eey9,
77742,Mx 3539#22,10/10/2016,29,10,91.0,2.7,,,,,,,11:52,eey9,
77742,Mx 3539#22,10/10/2016,29,11,71.0,2.6,,,,,,,11:52,eey9,
77742,Mx 3539#22,10/10/2016,29,12,38.0,0.3,,,,,,,11:53,eey9,
77742,Mx 3539#22,10/10/2016,30,0,,,185.0,39,25,30,7.0,0,11:53,eey9,190.0
77742,Mx 3539#22,10/10/2016,30,1,25.0,1.4,,,,,,,11:55,eey9,
77742,Mx 3539#22,10/10/2016,30,2,64.0,2.2,,,,,,,11:55,eey9,
77742,Mx 3539#22,10/10/2016,30,3,58.0,1.6,,,,,,,11:56,eey9,
77742,Mx 3539#22,10/10/2016,30,4,80.0,1.6,,,,,,,11:56,eey9,
77742,Mx 3539#22,10/10/2016,30,5,92.0,1.6,,,,,,,11:56,eey9,
77742,Mx 3539#22,10/10/2016,30,6,103.0,1.8,,,,,,,11:57,eey9,
77742,Mx 3539#22,10/10/2016,30,7,92.0,2.5,,,,,,,11:57,eey9,
77742,Mx 3539#22,10/10/2016,30,8,97.0,2.7,,,,,,,11:57,eey9,
77742,Mx 3539#22,10/10/2016,30,9,92.0,2.8,,,,,,,11:58,eey9,
77742,Mx 3539#22,10/10/2016,30,10,74.0,2.9,,,,,,,11:58,eey9,
77742,Mx 3539#22,10/10/2016,30,11,49.0,0.7,,,,,,,11:58,eey9,
77756,Mx 3536#10,10/10/2016,11,0,,,267.0,38,31,29,7.0,0,12:40,eey9,216.0
77756,Mx 3536#10,10/10/2016,11,1,49.0,1.7,,,,,,,14:09,eey9,
77756,Mx 3536#10,10/10/2016,11,2,48.0,2.0,,,,,,,14:09,eey9,
77756,Mx 3536#10,10/10/2016,11,3,60.0,2.8,,,,,,,14:10,eey9,
77756,Mx 3536#10,10/10/2016,11,4,72.0,2.3,,,,,,,14:10,eey9,
77756,Mx 3536#10,10/10/2016,11,5,96.0,2.6,,,,,,,14:10,eey9,
77756,Mx 3536#10,10/10/2016,11,6,104.0,2.2,,,,,,,14:11,eey9,
77756,Mx 3536#10,10/10/2016,11,7,101.0,2.3,,,,,,,14:11,eey9,
77756,Mx 3536#10,10/10/2016,11,8,110.0,2.8,,,,,,,14:11,eey9,
77756,Mx 3536#10,10/10/2016,11,9,103.0,3.2,,,,,,,14:12,eey9,
77756,Mx 3536#10,10/10/2016,11,10,100.0,3.4,,,,,,,14:12,eey9,
77756,Mx 3536#10,10/10/2016,11,11,103.0,3.4,,,,,,,14:12,eey9,
77756,Mx 3536#10,10/10/2016,11,12,99.0,3.3,,,,,,,14:13,eey9,
77756,Mx 3536#10,10/10/2016,11,13,58.0,2.0,,,,,,,14:13,eey9,
77756,Mx 3536#10,10/10/2016,12,0,,,280.0,45,34,30,10.0,0,14:14,eey9,237.0
77756,Mx 3536#10,10/10/2016,12,1,70.0,2.7,,,,,,,14:16,eey9,
77756,Mx 3536#10,10/10/2016,12,2,77.0,2.5,,,,,,,14:16,eey9,
77756,Mx 3536#10,10/10/2016,12,3,79.0,2.2,,,,,,,14:17,eey9,
77756,Mx 3536#10,10/10/2016,12,4,86.0,2.2,,,,,,,14:17,eey9,
77756,Mx 3536#10,10/10/2016,12,5,90.0,2.4,,,,,,,14:17,eey9,
77756,Mx 3536#10,10/10/2016,12,6,92.0,2.7,,,,,,,14:18,eey9,
77756,Mx 3536#10,10/10/2016,12,7,95.0,2.9,,,,,,,14:18,eey9,
77756,Mx 3536#10,10/10/2016,12,8,93.0,2.7,,,,,,,14:18,eey9,
77756,Mx 3536#10,10/10/2016,12,9,90.0,2.8,,,,,,,14:19,eey9,
77756,Mx 3536#10,10/10/2016,12,10,76.0,1.4,,,,,,,14:19,eey9,
77756,Mx 3536#10,10/10/2016,13,0,,,270.0,31,33,34,9.0,0,14:19,eey9,220.0
77756,Mx 3536#10,10/10/2016,13,1,39.0,1.4,,,,,,,14:22,eey9,
77756,Mx 3536#10,10/10/2016,13,2,60.0,1.9,,,,,,,14:22,eey9,
77756,Mx 3536#10,10/10/2016,13,3,71.0,2.0,,,,,,,14:23,eey9,
77756,Mx 3536#10,10/10/2016,13,4,85.0,1.9,,,,,,,14:23,eey9,
77756,Mx 3536#10,10/10/2016,13,5,86.0,1.7,,,,,,,14:23,eey9,
77756,Mx 3536#10,10/10/2016,13,6,88.0,1.4,,,,,,,14:23,eey9,
77756,Mx 3536#10,10/10/2016,13,7,92.0,2.5,,,,,,,14:24,eey9,
77756,Mx 3536#10,10/10/2016,13,8,85.0,2.6,,,,,,,14:24,eey9,
77756,Mx 3536#10,10/10/2016,13,9,93.0,2.6,,,,,,,14:24,eey9,
77756,Mx 3536#10,10/10/2016,13,10,96.0,2.4,,,,,,,14:25,eey9,
77756,Mx 3536#10,10/10/2016,13,11,92.0,2.4,,,,,,,14:25,eey9,
77756,Mx 3536#10,10/10/2016,13,12,86.0,2.2,,,,,,,14:25,eey9,
77756,Mx 3536#10,10/10/2016,13,13,56.0,1.8,,,,,,,14:26,eey9,
77756,Mx 3536#10,10/10/2016,14,0,,,265.0,26,27,28,10.0,0,14:26,eey9,215.0
77756,Mx 3536#10,10/10/2016,14,1,53.0,2.7,,,,,,,14:28,eey9,
77756,Mx 3536#10,10/10/2016,14,2,68.0,2.8,,,,,,,14:29,eey9,
77756,Mx 3536#10,10/10/2016,14,3,86.0,2.8,,,,,,,14:29,eey9,
77756,Mx 3536#10,10/10/2016,14,4,91.0,2.7,,,,,,,14:29,eey9,
77756,Mx 3536#10,10/10/2016,14,5,94.0,2.7,,,,,,,14:29,eey9,
77756,Mx 3536#10,10/10/2016,14,6,91.0,3.4,,,,,,,14:30,eey9,
77756,Mx 3536#10,10/10/2016,14,7,92.0,3.4,,,,,,,14:30,eey9,
77756,Mx 3536#10,10/10/2016,14,8,93.0,3.6,,,,,,,14:31,eey9,
77756,Mx 3536#10,10/10/2016,14,9,98.0,3.6,,,,,,,14:31,eey9,
77756,Mx 3536#10,10/10/2016,14,10,96.0,3.7,,,,,,,14:31,eey9,
77756,Mx 3536#10,10/10/2016,14,11,72.0,3.0,,,,,,,14:31,eey9,
77756,Mx 3536#10,10/10/2016,14,12,35.0,0.6,,,,,,,14:32,eey9,
77756,Mx 3536#10,10/10/2016,15,0,,,280.0,27,29,26,9.0,0,14:32,eey9,223.0
77756,Mx 3536#10,10/10/2016,15,1,82.0,3.1,,,,,,,14:34,eey9,
77756,Mx 3536#10,10/10/2016,15,2,86.0,2.7,,,,,,,14:34,eey9,
77756,Mx 3536#10,10/10/2016,15,3,96.0,2.6,,,,,,,14:35,eey9,
77756,Mx 3536#10,10/10/2016,15,4,96.0,2.2,,,,,,,14:35,eey9,
77756,Mx 3536#10,10/10/2016,15,5,106.0,2.4,,,,,,,14:35,eey9,
77756,Mx 3536#10,10/10/2016,15,6,97.0,2.8,,,,,,,14:36,eey9,
77756,Mx 3536#10,10/10/2016,15,7,97.0,2.8,,,,,,,14:36,eey9,
77756,Mx 3536#10,10/10/2016,15,8,96.0,2.7,,,,,,,14:36,eey9,
77756,Mx 3536#10,10/10/2016,15,9,104.0,2.9,,,,,,,14:36,eey9,
77756,Mx 3536#10,10/10/2016,15,10,101.0,2.9,,,,,,,14:37,eey9,
77756,Mx 3536#10,10/10/2016,15,11,69.0,1.5,,,,,,,14:37,eey9,
77761,Mx 3524#3,10/10/2016,21,0,,,158.0,21,23,27,6.0,0,14:38,eey9,125.0
77761,Mx 3524#3,10/10/2016,21,1,42.0,1.6,,,,,,,14:45,eey9,
77761,Mx 3524#3,10/10/2016,21,2,58.0,1.6,,,,,,,14:46,eey9,
77761,Mx 3524#3,10/10/2016,21,3,50.0,1.7,,,,,,,14:46,eey9,
77761,Mx 3524#3,10/10/2016,21,4,54.0,1.9,,,,,,,14:47,eey9,
77761,Mx 3524#3,10/10/2016,21,5,68.0,2.0,,,,,,,14:47,eey9,
77761,Mx 3524#3,10/10/2016,21,6,74.0,2.5,,,,,,,14:47,eey9,
77761,Mx 3524#3,10/10/2016,21,7,78.0,2.5,,,,,,,14:47,eey9,
77761,Mx 3524#3,10/10/2016,21,8,82.0,2.3,,,,,,,14:48,eey9,
77761,Mx 3524#3,10/10/2016,21,9,77.0,2.7,,,,,,,14:48,eey9,
77761,Mx 3524#3,10/10/2016,21,10,71.0,2.8,,,,,,,14:48,eey9,
77761,Mx 3524#3,10/10/2016,21,11,44.0,1.7,,,,,,,14:49,eey9,
77761,Mx 3524#3,10/10/2016,21,12,8.0,0.1,,,,,,,14:49,eey9,
77761,Mx 3524#3,10/10/2016,22,0,,,166.0,11,22,31,8.0,0,14:49,eey9,135.0
77761,Mx 3524#3,10/10/2016,22,1,52.0,1.6,,,,,,,14:51,eey9,
77761,Mx 3524#3,10/10/2016,22,2,66.0,1.9,,,,,,,14:52,eey9,
77761,Mx 3524#3,10/10/2016,22,3,79.0,1.9,,,,,,,14:52,eey9,
77761,Mx 3524#3,10/10/2016,22,4,84.0,1.9,,,,,,,14:52,eey9,
77761,Mx 3524#3,10/10/2016,22,5,84.0,1.8,,,,,,,14:53,eey9,
77761,Mx 3524#3,10/10/2016,22,6,90.0,1.9,,,,,,,14:53,eey9,
77761,Mx 3524#3,10/10/2016,22,7,92.0,1.9,,,,,,,14:53,eey9,
77761,Mx 3524#3,10/10/2016,22,8,89.0,2.1,,,,,,,14:54,eey9,
77761,Mx 3524#3,10/10/2016,22,9,93.0,2.4,,,,,,,14:54,eey9,
77761,Mx 3524#3,10/10/2016,22,10,93.0,2.5,,,,,,,14:54,eey9,
77761,Mx 3524#3,10/10/2016,22,11,57.0,2.2,,,,,,,14:55,eey9,
77761,Mx 3524#3,10/10/2016,22,12,30.0,1.0,,,,,,,14:55,eey9,
77761,Mx 3524#3,10/10/2016,23,0,,,193.0,41,25,29,7.0,0,14:55,eey9,137.0
77761,Mx 3524#3,10/10/2016,23,1,45.0,1.5,,,,,,,14:58,eey9,
77761,Mx 3524#3,10/10/2016,23,2,59.0,1.4,,,,,,,14:59,eey9,
77761,Mx 3524#3,10/10/2016,23,3,59.0,1.6,,,,,,,14:59,eey9,
77761,Mx 3524#3,10/10/2016,23,4,61.0,2.0,,,,,,,14:59,eey9,
77761,Mx 3524#3,10/10/2016,23,5,70.0,1.7,,,,,,,15:00,eey9,
77761,Mx 3524#3,10/10/2016,23,6,74.0,1.7,,,,,,,15:00,eey9,
77761,Mx 3524#3,10/10/2016,23,7,77.0,1.8,,,,,,,15:00,eey9,
77761,Mx 3524#3,10/10/2016,23,8,78.0,1.6,,,,,,,15:01,eey9,
77761,Mx 3524#3,10/10/2016,23,9,78.0,2.2,,,,,,,15:01,eey9,
77761,Mx 3524#3,10/10/2016,23,10,84.0,2.2,,,,,,,15:01,eey9,
77761,Mx 3524#3,10/10/2016,23,11,76.0,2.2,,,,,,,15:02,eey9,
77761,Mx 3524#3,10/10/2016,23,12,46.0,1.2,,,,,,,15:02,eey9,
77761,Mx 3524#3,10/10/2016,24,0,,,186.0,37,25,31,7.0,0,15:02,eey9,145.0
77761,Mx 3524#3,10/10/2016,24,1,50.0,1.4,,,,,,,15:05,eey9,
77761,Mx 3524#3,10/10/2016,24,2,68.0,1.4,,,,,,,15:06,eey9,
77761,Mx 3524#3,10/10/2016,24,3,76.0,1.4,,,,,,,15:06,eey9,
77761,Mx 3524#3,10/10/2016,24,4,87.0,1.2,,,,,,,15:06,eey9,
77761,Mx 3524#3,10/10/2016,24,5,82.0,1.3,,,,,,,15:06,eey9,
77761,Mx 3524#3,10/10/2016,24,6,92.0,1.6,,,,,,,15:07,eey9,
77761,Mx 3524#3,10/10/2016,24,7,95.0,1.8,,,,,,,15:07,eey9,
77761,Mx 3524#3,10/10/2016,24,8,88.0,1.8,,,,,,,15:07,eey9,
77761,Mx 3524#3,10/10/2016,24,9,88.0,2.2,,,,,,,15:08,eey9,
77761,Mx 3524#3,10/10/2016,24,10,85.0,2.1,,,,,,,15:08,eey9,
77761,Mx 3524#3,10/10/2016,24,11,47.0,1.4,,,,,,,15:09,eey9,
77761,Mx 3524#3,10/10/2016,24,12,23.0,0.4,,,,,,,15:09,eey9,
77761,Mx 3524#3,10/10/2016,25,0,,,157.0,39,34,31,6.0,0,15:09,eey9,119.0
77761,Mx 3524#3,10/10/2016,25,1,22.0,1.1,,,,,,,15:11,eey9,
