EuroPheno.stock_id,pheno_date,time_taken,who,pseudo_rep_no,measurement_no,leaf_length_cm,leaf_width_cm,leaf_ligule,stem_count,canopy_height,stem_id,field_flowering_score
62,01/08/2012,,,2,9,93.0,2.5,1,,,,
62,01/08/2012,,,2,11,98.0,2.6,1,,,,
62,01/08/2012,,,2,12,71.5,2.5,0,,,,
62,01/08/2012,,,2,13,38.5,1.1,0,,,,
62,01/08/2012,,,3,0,,,,,,3,0
62,01/08/2012,,,3,8,87.0,2.5,1,,,,
62,01/08/2012,,,3,9,96.5,2.5,1,,,,
62,01/08/2012,,,3,10,76.0,2.8,0,,,,
62,01/08/2012,,,3,11,49.5,1.1,0,,,,
35,08/08/2012,,,0,0,,,,,128.0,,
35,08/08/2012,,,0,0,,,,,110.0,,
35,08/08/2012,,,0,0,,,,,119.0,,
35,08/08/2012,,,0,0,,,,,132.0,,
36,08/08/2012,,,0,0,,,,,235.0,,
36,08/08/2012,,,0,0,,,,,232.0,,
36,08/08/2012,,,0,0,,,,,240.0,,
36,08/08/2012,,,0,0,,,,,232.0,,
39,08/08/2012,,,0,0,,,,,164.0,,
39,08/08/2012,,,0,0,,,,,168.0,,
39,08/08/2012,,,0,0,,,,,156.0,,
39,08/08/2012,,,0,0,,,,,157.0,,
40,08/08/2012,,,0,0,,,,,219.0,,
40,08/08/2012,,,0,0,,,,,229.0,,
40,08/08/2012,,,0,0,,,,,232.0,,
40,08/08/2012,,,0,0,,,,,231.0,,
42,08/08/2012,,,0,0,,,,,230.0,,
42,08/08/2012,,,0,0,,,,,237.0,,
42,08/08/2012,,,0,0,,,,,229.0,,
42,08/08/2012,,,0,0,,,,,244.0,,
44,08/08/2012,,,0,0,,,,,207.0,,
44,08/08/2012,,,0,0,,,,,222.0,,
44,08/08/2012,,,0,0,,,,,229.0,,
44,08/08/2012,,,0,0,,,,,228.0,,
46,08/08/2012,,,0,0,,,,,141.0,,
46,08/08/2012,,,0,0,,,,,135.0,,
46,08/08/2012,,,0,0,,,,,136.0,,
46,08/08/2012,,,0,0,,,,,126.0,,
48,08/08/2012,,,0,0,,,,,120.0,,
48,08/08/2012,,,0,0,,,,,118.0,,
48,08/08/2012,,,0,0,,,,,130.0,,
48,08/08/2012,,,0,0,,,,,119.0,,
50,08/08/2012,,,0,0,,,,,123.0,,
50,08/08/2012,,,0,0,,,,,131.0,,
50,08/08/2012,,,0,0,,,,,145.0,,
50,08/08/2012,,,0,0,,,,,149.0,,
51,08/08/2012,,,0,0,,,,,193.0,,
51,08/08/2012,,,0,0,,,,,212.0,,
51,08/08/2012,,,0,0,,,,,227.0,,
51,08/08/2012,,,0,0,,,,,222.0,,
53,08/08/2012,,,0,0,,,,,154.0,,
53,08/08/2012,,,0,0,,,,,146.0,,
53,08/08/2012,,,0,0,,,,,145.0,,
53,08/08/2012,,,0,0,,,,,126.0,,
56,08/08/2012,,,0,0,,,,,221.0,,
56,08/08/2012,,,0,0,,,,,228.0,,
56,08/08/2012,,,0,0,,,,,231.0,,
56,08/08/2012,,,0,0,,,,,236.0,,
57,08/08/2012,,,0,0,,,,,153.0,,
57,08/08/2012,,,0,0,,,,,142.0,,
57,08/08/2012,,,0,0,,,,,163.0,,
57,08/08/2012,,,0,0,,,,,159.0,,
58,08/08/2012,,,0,0,,,,,223.0,,
58,08/08/2012,,,0,0,,,,,225.0,,
58,08/08/2012,,,0,0,,,,,226.0,,
58,08/08/2012,,,0,0,,,,,217.0,,
61,08/08/2012,,,0,0,,,,,122.0,,
61,08/08/2012,,,0,0,,,,,122.0,,
61,08/08/2012,,,0,0,,,,,125.0,,
61,08/08/2012,,,0,0,,,,,122.0,,
62,08/08/2012,,,0,0,,,,,215.0,,
62,08/08/2012,,,0,0,,,,,222.0,,
62,08/08/2012,,,0,0,,,,,230.0,,
62,08/08/2012,,,0,0,,,,,218.0,,
35,09/08/2012,,,0,0,,,,50.5,,,
35,09/08/2012,,,1,0,,,,,,1,1
35,09/08/2012,,,1,10,46.0,1.9,1,,,,
35,09/08/2012,,,1,11,33.0,1.6,1,,,,
35,09/08/2012,,,2,0,,,,,,1,1
35,09/08/2012,,,2,3,0.0,0.0,0,,,,
35,09/08/2012,,,2,4,0.0,0.0,0,,,,
35,09/08/2012,,,2,9,59.0,2.4,1,,,,
35,09/08/2012,,,2,10,49.0,2.0,1,,,,
35,09/08/2012,,,3,0,,,,,,1,1
35,09/08/2012,,,3,11,56.0,1.8,1,,,,
35,09/08/2012,,,3,12,26.0,1.2,1,,,,
36,09/08/2012,,,0,0,,,,23.3325,,,
36,09/08/2012,,,1,0,,,,,,1,0
36,09/08/2012,,,1,5,0.0,0.0,0,,,,
36,09/08/2012,,,1,11,84.0,2.6,1,,,,
36,09/08/2012,,,1,12,91.0,2.9,1,,,,
36,09/08/2012,,,1,13,92.0,2.7,0,,,,
36,09/08/2012,,,1,14,70.0,2.7,0,,,,
36,09/08/2012,,,1,15,27.0,0.5,0,,,,
36,09/08/2012,,,2,0,,,,,,1,0
36,09/08/2012,,,2,5,0.0,0.0,0,,,,
36,09/08/2012,,,2,11,84.0,2.6,1,,,,
36,09/08/2012,,,2,12,91.0,2.9,1,,,,
36,09/08/2012,,,2,13,92.0,2.7,1,,,,
36,09/08/2012,,,2,14,70.0,2.7,1,,,,
36,09/08/2012,,,2,15,27.0,0.5,0,,,,
36,09/08/2012,,,3,0,,,,,,1,0
36,09/08/2012,,,3,4,0.0,0.0,0,,,,
36,09/08/2012,,,3,10,94.0,2.6,1,,,,
36,09/08/2012,,,3,11,94.0,2.7,1,,,,
36,09/08/2012,,,3,12,95.0,3.0,1,,,,
36,09/08/2012,,,3,13,87.0,3.2,0,,,,
36,09/08/2012,,,3,14,53.0,1.8,0,,,,
36,09/08/2012,,,3,15,7.0,0.1,0,,,,
39,09/08/2012,,,0,0,,,,30.5,,,
39,09/08/2012,,,1,0,,,,,,1,1
39,09/08/2012,,,1,3,0.0,0.0,0,,,,
39,09/08/2012,,,1,5,0.0,0.0,0,,,,
39,09/08/2012,,,1,9,94.0,2.4,1,,,,
39,09/08/2012,,,1,10,106.0,2.4,1,,,,
39,09/08/2012,,,1,11,110.0,2.4,1,,,,
39,09/08/2012,,,1,12,86.0,2.2,0,,,,
39,09/08/2012,,,1,13,55.0,1.5,0,,,,
39,09/08/2012,,,1,14,9.0,0.1,0,,,,
39,09/08/2012,,,2,0,,,,,,1,0
39,09/08/2012,,,2,9,94.0,2.4,1,,,,
39,09/08/2012,,,2,10,106.0,2.4,1,,,,
39,09/08/2012,,,2,11,110.0,2.4,1,,,,
39,09/08/2012,,,2,12,86.0,2.2,0,,,,
39,09/08/2012,,,2,13,55.0,1.5,0,,,,
39,09/08/2012,,,2,14,9.0,0.1,0,,,,
39,09/08/2012,,,3,0,,,,,,1,1
39,09/08/2012,,,3,10,111.0,2.8,1,,,,
39,09/08/2012,,,3,11,109.0,2.5,1,,,,
39,09/08/2012,,,3,12,78.0,1.7,0,,,,
39,09/08/2012,,,3,13,52.0,1.1,0,,,,
39,09/08/2012,,,3,14,13.0,0.2,0,,,,
40,09/08/2012,,,0,0,,,,11.335,,,
40,09/08/2012,,,1,0,,,,,,2,0
40,09/08/2012,,,1,11,81.0,3.4,1,,,,
40,09/08/2012,,,1,12,78.0,3.3,1,,,,
40,09/08/2012,,,1,13,84.0,3.4,1,,,,
40,09/08/2012,,,1,14,85.0,3.4,1,,,,
40,09/08/2012,,,1,15,63.0,3.2,0,,,,
40,09/08/2012,,,1,16,25.0,1.2,0,,,,
40,09/08/2012,,,2,0,,,,,,1,0
40,09/08/2012,,,2,7,0.0,0.0,0,,,,
40,09/08/2012,,,2,12,0.0,0.0,0,,,,
40,09/08/2012,,,2,13,80.0,3.5,1,,,,
40,09/08/2012,,,2,14,83.0,3.3,1,,,,
40,09/08/2012,,,2,15,79.0,3.5,1,,,,
40,09/08/2012,,,2,16,55.0,2.5,0,,,,
40,09/08/2012,,,2,17,14.0,0.3,0,,,,
40,09/08/2012,,,3,0,,,,,,4,0
40,09/08/2012,,,3,8,0.0,0.0,0,,,,
40,09/08/2012,,,3,12,85.0,3.3,1,,,,
40,09/08/2012,,,3,13,83.0,3.0,1,,,,
40,09/08/2012,,,3,14,83.0,3.3,1,,,,
40,09/08/2012,,,3,15,53.0,2.5,0,,,,
40,09/08/2012,,,3,16,13.0,0.3,0,,,,
42,09/08/2012,,,0,0,,,,24.8325,,,
42,09/08/2012,,,1,0,,,,,,1,0
42,09/08/2012,,,1,4,0.0,0.0,0,,,,
42,09/08/2012,,,1,9,101.0,2.4,1,,,,
42,09/08/2012,,,1,10,100.0,2.6,1,,,,
42,09/08/2012,,,1,11,99.0,2.6,1,,,,
42,09/08/2012,,,1,12,64.0,2.5,0,,,,
42,09/08/2012,,,1,13,18.0,0.6,0,,,,
42,09/08/2012,,,2,0,,,,,,1,0
42,09/08/2012,,,2,6,0.0,0.0,0,,,,
42,09/08/2012,,,2,10,93.0,2.7,1,,,,
42,09/08/2012,,,2,11,0.0,0.0,0,,,,
42,09/08/2012,,,2,12,102.0,2.4,1,,,,
42,09/08/2012,,,2,13,100.0,2.8,1,,,,
42,09/08/2012,,,2,14,67.0,2.7,0,,,,
42,09/08/2012,,,2,15,25.0,0.5,0,,,,
42,09/08/2012,,,3,0,,,,,,1,0
42,09/08/2012,,,3,5,0.0,0.0,0,,,,
42,09/08/2012,,,3,8,0.0,0.0,0,,,,
42,09/08/2012,,,3,11,0.0,0.0,0,,,,
42,09/08/2012,,,3,12,108.0,2.8,1,,,,
42,09/08/2012,,,3,13,104.0,3.0,1,,,,
42,09/08/2012,,,3,14,82.0,3.1,0,,,,
42,09/08/2012,,,3,15,46.0,2.0,0,,,,
42,09/08/2012,,,3,16,9.0,0.1,0,,,,
44,09/08/2012,,,0,0,,,,20.0,,,
44,09/08/2012,,,1,0,,,,,,1,0
44,09/08/2012,,,1,5,0.0,0.0,0,,,,
44,09/08/2012,,,1,11,75.0,4.0,1,,,,
44,09/08/2012,,,1,12,85.0,3.8,1,,,,
44,09/08/2012,,,1,13,84.0,3.7,1,,,,
44,09/08/2012,,,1,14,74.0,3.7,0,,,,
44,09/08/2012,,,1,15,43.0,1.5,0,,,,
44,09/08/2012,,,2,0,,,,,,1,0
44,09/08/2012,,,2,6,0.0,0.0,0,,,,
44,09/08/2012,,,2,8,0.0,0.0,0,,,,
44,09/08/2012,,,2,10,0.0,0.0,0,,,,
44,09/08/2012,,,2,13,83.0,3.5,1,,,,
44,09/08/2012,,,2,14,81.0,3.4,1,,,,
44,09/08/2012,,,2,15,86.0,3.7,1,,,,
44,09/08/2012,,,2,16,72.0,3.7,0,,,,
44,09/08/2012,,,2,17,43.0,1.5,0,,,,
44,09/08/2012,,,2,18,7.0,0.1,0,,,,
44,09/08/2012,,,3,0,,,,,,1,0
44,09/08/2012,,,3,11,84.0,3.3,1,,,,
44,09/08/2012,,,3,12,80.0,3.0,1,,,,
44,09/08/2012,,,3,13,83.0,3.2,1,,,,
44,09/08/2012,,,3,14,85.0,2.7,1,,,,
44,09/08/2012,,,3,15,16.0,0.4,0,,,,
46,09/08/2012,,,0,0,,,,34.165,,,
46,09/08/2012,,,1,0,,,,,,2,0
46,09/08/2012,,,1,2,0.0,0.0,0,,,,
46,09/08/2012,,,1,9,52.0,1.8,1,,,,
46,09/08/2012,,,1,10,67.0,2.0,1,,,,
46,09/08/2012,,,1,11,60.0,1.8,0,,,,
46,09/08/2012,,,1,12,40.0,1.3,0,,,,
46,09/08/2012,,,1,13,13.0,0.1,0,,,,
46,09/08/2012,,,2,0,,,,,,1,0
46,09/08/2012,,,2,8,70.0,1.7,1,,,,
46,09/08/2012,,,2,9,77.0,2.0,1,,,,
46,09/08/2012,,,2,10,84.0,2.0,1,,,,
46,09/08/2012,,,2,11,56.0,1.6,0,,,,
46,09/08/2012,,,2,12,29.0,0.7,0,,,,
46,09/08/2012,,,3,0,,,,,,1,0
46,09/08/2012,,,3,8,76.0,1.8,1,,,,
46,09/08/2012,,,3,9,79.0,1.8,1,,,,
46,09/08/2012,,,3,10,75.0,2.0,0,,,,
46,09/08/2012,,,3,11,41.0,1.2,0,,,,
46,09/08/2012,,,3,12,10.0,0.2,0,,,,
48,09/08/2012,,,0,0,,,,57.3325,,,
48,09/08/2012,,,1,0,,,,,,1,1
48,09/08/2012,,,1,4,0.0,0.0,0,,,,
48,09/08/2012,,,1,10,36.0,2.4,1,,,,
48,09/08/2012,,,1,11,40.0,1.8,1,,,,
48,09/08/2012,,,2,0,,,,,,1,2
48,09/08/2012,,,2,10,45.0,2.4,1,,,,
48,09/08/2012,,,2,11,36.0,1.9,1,,,,
48,09/08/2012,,,3,0,,,,,,1,1
48,09/08/2012,,,3,10,45.0,1.7,1,,,,
48,09/08/2012,,,3,11,51.0,1.7,1,,,,
48,09/08/2012,,,3,12,32.0,1.7,1,,,,
48,09/08/2012,,,3,13,10.0,0.7,0,,,,
50,09/08/2012,,,0,0,,,,29.8325,,,
50,09/08/2012,,,1,0,,,,,,1,2
50,09/08/2012,,,1,4,0.0,0.0,0,,,,
50,09/08/2012,,,1,10,60.0,2.5,1,,,,
50,09/08/2012,,,1,11,46.0,2.0,1,,,,
50,09/08/2012,,,2,0,,,,,,1,1
50,09/08/2012,,,2,11,62.0,2.3,1,,,,
50,09/08/2012,,,2,12,42.0,1.8,1,,,,
50,09/08/2012,,,3,0,,,,,,1,1
50,09/08/2012,,,3,10,57.0,1.5,1,,,,
50,09/08/2012,,,3,11,48.0,1.5,1,,,,
50,09/08/2012,,,3,12,28.0,1.1,1,,,,
50,09/08/2012,,,3,13,7.0,0.6,0,,,,
51,09/08/2012,,,0,0,,,,8.0,,,
51,09/08/2012,,,1,0,,,,,,2,0
51,09/08/2012,,,1,10,82.0,3.1,1,,,,
51,09/08/2012,,,1,11,88.0,3.0,1,,,,
51,09/08/2012,,,1,12,87.0,3.1,1,,,,
51,09/08/2012,,,1,13,90.0,3.1,1,,,,
51,09/08/2012,,,1,14,64.0,2.5,0,,,,
51,09/08/2012,,,1,15,17.0,0.7,0,,,,
51,09/08/2012,,,2,0,,,,,,1,0
51,09/08/2012,,,2,5,0.0,0.0,0,,,,
51,09/08/2012,,,2,11,64.0,2.4,1,,,,
51,09/08/2012,,,2,12,0.0,0.0,0,,,,
51,09/08/2012,,,2,13,86.0,3.5,1,,,,
51,09/08/2012,,,2,14,87.0,3.7,1,,,,
51,09/08/2012,,,2,15,62.0,2.4,0,,,,
51,09/08/2012,,,2,16,19.0,0.6,0,,,,
51,09/08/2012,,,3,0,,,,,,2,0
51,09/08/2012,,,3,11,81.0,3.0,1,,,,
51,09/08/2012,,,3,12,83.0,2.9,1,,,,
51,09/08/2012,,,3,13,77.0,2.9,0,,,,
51,09/08/2012,,,3,14,47.0,2.1,0,,,,
53,09/08/2012,,,0,0,,,,21.165,,,
53,09/08/2012,,,1,0,,,,,,1,0
53,09/08/2012,,,1,9,89.0,2.0,1,,,,
53,09/08/2012,,,1,10,93.0,2.0,1,,,,
53,09/08/2012,,,1,11,74.0,1.6,0,,,,
53,09/08/2012,,,1,12,41.0,1.1,0,,,,
53,09/08/2012,,,1,13,10.0,0.2,0,,,,
53,09/08/2012,,,2,0,,,,,,1,0
53,09/08/2012,,,2,9,89.0,2.1,1,,,,
53,09/08/2012,,,2,10,86.0,2.2,0,,,,
53,09/08/2012,,,2,11,55.0,1.6,0,,,,
53,09/08/2012,,,2,12,16.0,0.3,0,,,,
53,09/08/2012,,,3,0,,,,,,1,0
53,09/08/2012,,,3,10,100.0,2.3,1,,,,
53,09/08/2012,,,3,11,105.0,2.4,1,,,,
53,09/08/2012,,,3,12,94.0,2.4,0,,,,
53,09/08/2012,,,3,13,56.0,1.7,0,,,,
53,09/08/2012,,,3,14,21.0,1.0,0,,,,
56,09/08/2012,,,0,0,,,,21.0,,,
56,09/08/2012,,,1,0,,,,,,1,0
56,09/08/2012,,,1,5,0.0,0.0,0,,,,
56,09/08/2012,,,1,9,89.0,2.4,1,,,,
56,09/08/2012,,,1,10,0.0,0.0,0,,,,
56,09/08/2012,,,1,11,101.0,2.5,1,,,,
56,09/08/2012,,,1,12,97.0,2.7,0,,,,
56,09/08/2012,,,1,13,56.0,2.5,0,,,,
56,09/08/2012,,,1,14,16.0,0.5,0,,,,
56,09/08/2012,,,2,0,,,,,,2,0
56,09/08/2012,,,2,6,0.0,0.0,0,,,,
56,09/08/2012,,,2,10,97.0,2.9,1,,,,
56,09/08/2012,,,2,11,108.0,2.7,1,,,,
56,09/08/2012,,,2,12,108.0,2.8,1,,,,
56,09/08/2012,,,2,13,89.0,3.4,0,,,,
56,09/08/2012,,,2,14,53.0,1.5,0,,,,
56,09/08/2012,,,2,15,16.0,0.3,0,,,,
56,09/08/2012,,,3,0,,,,,,2,0
56,09/08/2012,,,3,11,105.0,3.2,1,,,,
56,09/08/2012,,,3,12,105.0,3.2,1,,,,
56,09/08/2012,,,3,13,100.0,3.4,1,,,,
56,09/08/2012,,,3,14,67.0,2.8,0,,,,
56,09/08/2012,,,3,15,34.0,1.0,0,,,,
57,09/08/2012,,,0,0,,,,35.665,,,
57,09/08/2012,,,1,0,,,,,,1,1
57,09/08/2012,,,1,4,0.0,0.0,0,,,,
57,09/08/2012,,,1,9,88.0,2.5,1,,,,
57,09/08/2012,,,1,10,100.0,2.5,1,,,,
57,09/08/2012,,,1,11,91.0,2.5,1,,,,
57,09/08/2012,,,1,12,66.0,1.6,1,,,,
57,09/08/2012,,,1,13,24.0,0.6,0,,,,
57,09/08/2012,,,2,0,,,,,,1,0
57,09/08/2012,,,2,3,0.0,0.0,0,,,,
57,09/08/2012,,,2,9,97.0,2.8,1,,,,
57,09/08/2012,,,2,10,96.0,2.6,1,,,,
57,09/08/2012,,,2,11,77.0,2.6,0,,,,
57,09/08/2012,,,2,12,47.0,1.1,0,,,,
57,09/08/2012,,,3,0,,,,,,1,0
57,09/08/2012,,,3,3,0.0,0.0,0,,,,
57,09/08/2012,,,3,9,101.0,2.4,1,,,,
57,09/08/2012,,,3,10,105.0,2.5,1,,,,
57,09/08/2012,,,3,11,87.0,2.3,0,,,,
57,09/08/2012,,,3,12,55.0,1.6,0,,,,
57,09/08/2012,,,3,13,15.0,0.2,0,,,,
58,09/08/2012,,,0,0,,,,10.0793650793651,,,
58,09/08/2012,,,1,0,,,,,,2,0
58,09/08/2012,,,1,5,0.0,0.0,0,,,,
58,09/08/2012,,,1,10,72.0,2.4,1,,,,
58,09/08/2012,,,1,11,76.0,2.4,1,,,,
58,09/08/2012,,,1,12,66.0,2.3,0,,,,
58,09/08/2012,,,1,13,28.0,0.8,0,,,,
58,09/08/2012,,,2,0,,,,,,1,0
58,09/08/2012,,,2,7,0.0,0.0,0,,,,
58,09/08/2012,,,2,9,0.0,0.0,0,,,,
58,09/08/2012,,,2,11,0.0,0.0,0,,,,
58,09/08/2012,,,2,12,79.0,3.7,1,,,,
58,09/08/2012,,,2,13,79.0,3.3,1,,,,
58,09/08/2012,,,2,14,86.0,3.7,1,,,,
58,09/08/2012,,,2,15,90.0,3.3,1,,,,
58,09/08/2012,,,2,16,70.0,3.7,0,,,,
58,09/08/2012,,,2,17,40.0,1.7,0,,,,
58,09/08/2012,,,3,0,,,,,,1,0
58,09/08/2012,,,3,12,73.0,3.3,1,,,,
58,09/08/2012,,,3,13,77.0,3.2,1,,,,
58,09/08/2012,,,3,14,79.0,3.4,1,,,,
58,09/08/2012,,,3,15,78.0,3.4,1,,,,
58,09/08/2012,,,3,16,59.0,2.5,0,,,,
58,09/08/2012,,,3,17,21.0,0.7,0,,,,
61,09/08/2012,,,0,0,,,,47.3325,,,
61,09/08/2012,,,1,0,,,,,,1,2
61,09/08/2012,,,1,11,48.0,2.4,1,,,,
61,09/08/2012,,,1,12,31.0,1.8,1,,,,
61,09/08/2012,,,2,0,,,,,,1,3
61,09/08/2012,,,2,4,0.0,0.0,0,,,,
61,09/08/2012,,,2,11,49.0,2.7,1,,,,
61,09/08/2012,,,2,12,38.0,2.4,1,,,,
61,09/08/2012,,,3,0,,,,,,1,1
61,09/08/2012,,,3,9,63.0,2.1,1,,,,
61,09/08/2012,,,3,10,54.0,2.0,1,,,,
61,09/08/2012,,,3,11,42.0,1.7,1,,,,
62,09/08/2012,,,0,0,,,,28.0,,,
62,09/08/2012,,,1,0,,,,,,1,0
62,09/08/2012,,,1,11,102.0,2.7,1,,,,
62,09/08/2012,,,1,12,110.0,2.7,1,,,,
62,09/08/2012,,,1,13,101.0,2.7,1,,,,
62,09/08/2012,,,1,14,67.0,2.9,0,,,,
62,09/08/2012,,,1,15,20.0,0.6,0,,,,
62,09/08/2012,,,2,0,,,,,,1,0
62,09/08/2012,,,2,10,94.0,2.4,1,,,,
62,09/08/2012,,,2,11,97.0,2.5,1,,,,
62,09/08/2012,,,2,12,90.0,2.6,0,,,,
62,09/08/2012,,,2,13,61.0,2.9,0,,,,
62,09/08/2012,,,2,14,22.0,0.8,0,,,,
62,09/08/2012,,,3,0,,,,,,3,0
62,09/08/2012,,,3,4,0.0,0.0,0,,,,
62,09/08/2012,,,3,9,98.0,2.5,1,,,,
62,09/08/2012,,,3,10,101.0,2.6,1,,,,
62,09/08/2012,,,3,11,97.0,2.6,0,,,,
62,09/08/2012,,,3,12,61.0,2.5,0,,,,
62,09/08/2012,,,3,13,22.0,0.6,0,,,,
35,15/08/2012,,,0,0,,,,50.5,,,
35,15/08/2012,,,1,0,,,,,,1,1
35,15/08/2012,,,1,4,0.0,0.0,0,,,,
35,15/08/2012,,,1,10,48.0,1.7,1,,,,
35,15/08/2012,,,2,0,,,,,,1,2
35,15/08/2012,,,3,0,,,,,,1,1
35,15/08/2012,,,3,4,0.0,0.0,0,,,,
35,15/08/2012,,,3,11,47.0,1.6,1,,,,
35,15/08/2012,,,3,12,27.0,1.1,1,,,,
36,15/08/2012,,,0,0,,,,23.3325,,,
36,15/08/2012,,,1,0,,,,,,1,0
36,15/08/2012,,,1,6,0.0,0.0,0,,,,
36,15/08/2012,,,1,7,0.0,0.0,0,,,,
36,15/08/2012,,,1,12,97.0,2.7,1,,,,
36,15/08/2012,,,1,13,98.0,2.6,1,,,,
36,15/08/2012,,,1,14,92.0,3.0,1,,,,
36,15/08/2012,,,1,15,53.0,2.0,0,,,,
36,15/08/2012,,,2,0,,,,,,1,0
36,15/08/2012,,,2,9,0.0,0.0,0,,,,
36,15/08/2012,,,2,10,0.0,0.0,0,,,,
36,15/08/2012,,,2,11,82.0,2.9,1,,,,
36,15/08/2012,,,2,12,97.0,2.5,1,,,,
36,15/08/2012,,,2,13,69.0,3.0,1,,,,
36,15/08/2012,,,2,14,42.0,1.2,1,,,,
36,15/08/2012,,,2,15,0.0,0.0,0,,,,
36,15/08/2012,,,3,0,,,,,,1,0
36,15/08/2012,,,3,12,93.0,3.0,1,,,,
36,15/08/2012,,,3,13,96.0,3.2,1,,,,
36,15/08/2012,,,3,14,69.0,4.0,0,,,,
36,15/08/2012,,,3,15,41.0,0.7,0,,,,
39,15/08/2012,,,0,0,,,,30.5,,,
39,15/08/2012,,,1,0,,,,,,1,1
39,15/08/2012,,,1,4,0.0,0.0,0,,,,
39,15/08/2012,,,1,10,102.0,2.4,1,,,,
39,15/08/2012,,,1,11,108.0,2.5,1,,,,
39,15/08/2012,,,1,12,101.0,2.4,1,,,,
39,15/08/2012,,,1,13,80.0,2.0,0,,,,
39,15/08/2012,,,1,14,34.0,0.7,0,,,,
39,15/08/2012,,,2,0,,,,,,1,0
39,15/08/2012,,,2,11,88.0,1.5,1,,,,
39,15/08/2012,,,2,12,88.0,1.5,1,,,,
39,15/08/2012,,,2,13,75.0,1.5,0,,,,
39,15/08/2012,,,2,14,41.0,0.5,0,,,,
39,15/08/2012,,,3,0,,,,,,1,1
39,15/08/2012,,,3,3,0.0,0.0,0,,,,
39,15/08/2012,,,3,11,95.0,2.6,1,,,,
39,15/08/2012,,,3,12,96.0,2.6,1,,,,
39,15/08/2012,,,3,13,71.0,1.5,1,,,,
39,15/08/2012,,,3,14,29.0,1.0,0,,,,
40,15/08/2012,,,0,0,,,,11.335,,,
40,15/08/2012,,,1,0,,,,,,2,0
40,15/08/2012,,,1,13,92.0,3.0,1,,,,
40,15/08/2012,,,1,14,80.0,3.0,1,,,,
40,15/08/2012,,,1,15,81.0,3.2,1,,,,
40,15/08/2012,,,1,16,63.0,3.0,0,,,,
40,15/08/2012,,,1,17,30.0,0.7,0,,,,
40,15/08/2012,,,2,0,,,,,,1,0
40,15/08/2012,,,2,11,0.0,0.0,0,,,,
40,15/08/2012,,,2,14,80.0,3.2,1,,,,
40,15/08/2012,,,2,15,79.0,2.7,1,,,,
40,15/08/2012,,,2,16,68.0,3.4,0,,,,
40,15/08/2012,,,2,17,35.0,1.4,0,,,,
40,15/08/2012,,,3,0,,,,,,4,0
40,15/08/2012,,,3,13,78.0,3.2,1,,,,
40,15/08/2012,,,3,14,84.0,3.0,1,,,,
40,15/08/2012,,,3,15,79.0,3.2,0,,,,
40,15/08/2012,,,3,16,53.0,3.0,0,,,,
40,15/08/2012,,,3,17,14.0,0.2,0,,,,
42,15/08/2012,,,0,0,,,,24.8325,,,
42,15/08/2012,,,1,0,,,,,,1,0
42,15/08/2012,,,1,10,101.0,2.7,1,,,,
42,15/08/2012,,,1,11,100.0,2.8,1,,,,
42,15/08/2012,,,1,12,82.0,2.9,1,,,,
42,15/08/2012,,,1,13,39.0,1.5,0,,,,
42,15/08/2012,,,2,0,,,,,,1,0
42,15/08/2012,,,2,12,101.0,2.6,1,,,,
42,15/08/2012,,,2,13,100.0,2.9,1,,,,
42,15/08/2012,,,2,14,95.0,2.6,0,,,,
42,15/08/2012,,,2,15,69.0,2.0,0,,,,
42,15/08/2012,,,2,16,19.0,0.3,0,,,,
42,15/08/2012,,,3,0,,,,,,1,0
42,15/08/2012,,,3,12,92.0,2.7,1,,,,
42,15/08/2012,,,3,13,98.0,3.0,1,,,,
42,15/08/2012,,,3,14,101.0,3.0,1,,,,
42,15/08/2012,,,3,15,75.0,3.2,0,,,,
42,15/08/2012,,,3,16,39.0,1.0,0,,,,
44,15/08/2012,,,0,0,,,,20.0,,,
44,15/08/2012,,,1,0,,,,,,1,0
44,15/08/2012,,,1,6,0.0,0.0,0,,,,
44,15/08/2012,,,1,9,0.0,0.0,0,,,,
44,15/08/2012,,,1,13,82.0,3.4,1,,,,
44,15/08/2012,,,1,14,86.0,3.3,1,,,,
44,15/08/2012,,,1,15,74.0,3.7,0,,,,
44,15/08/2012,,,1,16,41.0,1.5,0,,,,
44,15/08/2012,,,2,0,,,,,,1,0
44,15/08/2012,,,2,13,77.0,3.7,1,,,,
44,15/08/2012,,,2,14,83.0,3.4,1,,,,
44,15/08/2012,,,2,15,79.0,3.6,1,,,,
44,15/08/2012,,,2,16,79.0,3.5,0,,,,
44,15/08/2012,,,2,17,72.0,3.8,0,,,,
44,15/08/2012,,,2,18,38.0,1.0,0,,,,
44,15/08/2012,,,3,0,,,,,,1,0
44,15/08/2012,,,3,12,77.0,3.3,1,,,,
44,15/08/2012,,,3,13,82.0,3.2,1,,,,
44,15/08/2012,,,3,14,78.0,3.1,1,,,,
44,15/08/2012,,,3,15,59.0,2.9,0,,,,
44,15/08/2012,,,3,16,16.0,0.2,0,,,,
46,15/08/2012,,,0,0,,,,34.165,,,
46,15/08/2012,,,1,0,,,,,,2,0
46,15/08/2012,,,1,9,53.0,1.6,1,,,,
46,15/08/2012,,,1,10,65.0,2.0,1,,,,
46,15/08/2012,,,1,11,67.0,1.7,1,,,,
46,15/08/2012,,,1,12,58.0,1.5,0,,,,
46,15/08/2012,,,1,13,34.0,0.8,0,,,,
46,15/08/2012,,,2,0,,,,,,1,0
