Date,Met Station,Day of year,Date month,Date year,Type Flag,PAR,Global rad,Net rad,Av air temp,T max,T min,T 5cm Below Ground,RH %,Rainfall mm,Irrigation mm,Wind run km,Windspeed (max) m/s,Degree days base 0,Degree days base 6,Degree days base 10,Penman pot evap,Penman - Monteith pot evap,Soil moisture def mm,Hydro thermal dd
met_data_date,met_station_id,date_day_of_year,date_month,date_year,day_month_flag,par,global_rad,net_rad,av_air_temp,t_max,t_min,t_below_ground_5cm_avg,rh,rainfall_mm,irrigation_mm,wind_run_km,wind_speed_max_ms,ddays_base_0,ddays_base_6,ddays_base_10,penman_pe,penman_monteith_pe,soil_moisture_def_mm,hydro_thermal_dd
18/08/2016 00:00,Hackthorn,231,8,2016,H,0.0,,,11.33,,,,98.3,0.0,,0.0108,0.035,,,,,,,
18/08/2016 01:00,Hackthorn,231,8,2016,H,0.0,,,10.34,,,,99.1,0.0,,0.72,0.406,,,,,,,
18/08/2016 02:00,Hackthorn,231,8,2016,H,0.0,,,9.52,,,,99.8,0.0,,0.7344,0.514,,,,,,,
18/08/2016 03:00,Hackthorn,231,8,2016,H,0.0,,,9.87,,,,100.0,0.0,,0.6264,0.448,,,,,,,
18/08/2016 04:00,Hackthorn,231,8,2016,H,0.0,,,9.11,,,,100.0,0.0,,0.6948,0.414,,,,,,,
18/08/2016 05:00,Hackthorn,231,8,2016,H,0.0029789,,,8.85,,,,100.0,0.0,,1.08,0.433,,,,,,,
18/08/2016 06:00,Hackthorn,231,8,2016,H,0.0553292,,,9.56,,,,100.0,0.0,,0.5328,0.314,,,,,,,
18/08/2016 07:00,Hackthorn,231,8,2016,H,0.139095,,,12.87,,,,100.0,0.0,,1.1196,0.455,,,,,,,
18/08/2016 08:00,Hackthorn,231,8,2016,H,0.291165,,,15.8,,,,100.0,0.0,,0.8496,0.407,,,,,,,
18/08/2016 09:00,Hackthorn,231,8,2016,H,0.413802,,,17.85,,,,99.5,0.0,,2.0412,1.226,,,,,,,
18/08/2016 10:00,Hackthorn,231,8,2016,H,0.466418,,,20.04,,,,87.0,0.0,,2.8044,1.088,,,,,,,
18/08/2016 11:00,Hackthorn,231,8,2016,H,0.576791,,,20.8,,,,79.59,0.0,,3.6612,1.279,,,,,,,
18/08/2016 12:00,Hackthorn,231,8,2016,H,0.754813,,,21.58,,,,75.03,0.0,,4.8024,1.786,,,,,,,
18/08/2016 13:00,Hackthorn,231,8,2016,H,0.74611,,,22.35,,,,70.2,0.0,,4.6836,1.696,,,,,,,
18/08/2016 14:00,Hackthorn,231,8,2016,H,0.789627,,,22.38,,,,67.75,0.0,,4.5684,1.966,,,,,,,
18/08/2016 15:00,Hackthorn,231,8,2016,H,0.849758,,,23.97,,,,60.13,0.0,,5.3892,2.107,,,,,,,
18/08/2016 16:00,Hackthorn,231,8,2016,H,0.544114,,,21.76,,,,66.03,0.0,,6.6564,2.173,,,,,,,
18/08/2016 17:00,Hackthorn,231,8,2016,H,0.533829,,,22.04,,,,66.41,0.0,,6.7284,2.271,,,,,,,
18/08/2016 18:00,Hackthorn,231,8,2016,H,0.292668,,,20.71,,,,69.87,0.0,,6.4512,2.157,,,,,,,
18/08/2016 19:00,Hackthorn,231,8,2016,H,0.0946286,,,18.78,,,,78.4,0.0,,5.0832,1.69,,,,,,,
18/08/2016 20:00,Hackthorn,231,8,2016,H,0.00645627,,,16.72,,,,89.4,0.0,,3.402,1.369,,,,,,,
18/08/2016 21:00,Hackthorn,231,8,2016,H,0.0,,,15.08,,,,95.1,0.0,,1.7928,0.596,,,,,,,
18/08/2016 22:00,Hackthorn,231,8,2016,H,0.0,,,14.07,,,,98.0,0.0,,1.512,0.649,,,,,,,
18/08/2016 23:00,Hackthorn,231,8,2016,H,0.0,,,13.49,,,,99.1,0.0,,2.2608,0.828,,,,,,,
19/08/2016 00:00,Hackthorn,232,8,2016,H,0.0,,,13.34,,,,99.7,0.0,,1.7604,0.662,,,,,,,
19/08/2016 01:00,Hackthorn,232,8,2016,H,0.0,,,12.64,,,,99.9,0.0,,0.9144,0.577,,,,,,,
19/08/2016 02:00,Hackthorn,232,8,2016,H,0.0,,,12.08,,,,100.0,0.0,,0.6876,0.46,,,,,,,
19/08/2016 03:00,Hackthorn,232,8,2016,H,0.0,,,11.26,,,,100.0,0.0,,0.6192,0.384,,,,,,,
19/08/2016 04:00,Hackthorn,232,8,2016,H,0.0,,,11.98,,,,100.0,0.0,,0.432,0.459,,,,,,,
19/08/2016 05:00,Hackthorn,232,8,2016,H,0.00450989,,,12.19,,,,100.0,0.0,,0.252,0.435,,,,,,,
19/08/2016 06:00,Hackthorn,232,8,2016,H,0.0430022,,,12.55,,,,100.0,0.0,,0.2448,0.236,,,,,,,
19/08/2016 07:00,Hackthorn,232,8,2016,H,0.0611684,,,13.52,,,,100.0,0.0,,1.0476,0.723,,,,,,,
19/08/2016 08:00,Hackthorn,232,8,2016,H,0.118048,,,15.24,,,,100.0,0.0,,2.5596,0.92,,,,,,,
19/08/2016 09:00,Hackthorn,232,8,2016,H,0.24749,,,16.88,,,,97.1,0.0,,3.5928,1.32,,,,,,,
19/08/2016 10:00,Hackthorn,232,8,2016,H,0.239657,,,18.27,,,,90.4,0.0,,3.9996,1.291,,,,,,,
19/08/2016 11:00,Hackthorn,232,8,2016,H,0.24844,,,19.15,,,,86.3,0.0,,3.5928,1.156,,,,,,,
19/08/2016 12:00,Hackthorn,232,8,2016,H,0.199859,,,18.55,,,,91.6,0.0,,3.3444,1.105,,,,,,,
19/08/2016 13:00,Hackthorn,232,8,2016,H,0.26015,,,18.16,,,,97.5,0.2,,3.6468,1.247,,,,,,,
19/08/2016 14:00,Hackthorn,232,8,2016,H,0.198356,,,18.88,,,,97.4,0.0,,3.7872,1.435,,,,,,,
19/08/2016 15:00,Hackthorn,232,8,2016,H,0.157767,,,17.93,,,,95.4,0.0,,3.5892,1.347,,,,,,,
19/08/2016 16:00,Hackthorn,232,8,2016,H,0.0898022,,,17.44,,,,96.7,0.2,,2.9556,1.02,,,,,,,
19/08/2016 17:00,Hackthorn,232,8,2016,H,0.101987,,,17.39,,,,99.0,0.0,,4.1652,1.435,,,,,,,
19/08/2016 18:00,Hackthorn,232,8,2016,H,0.0566743,,,17.53,,,,99.3,0.0,,3.1824,1.18,,,,,,,
19/08/2016 19:00,Hackthorn,232,8,2016,H,0.0624739,,,17.62,,,,97.6,0.0,,2.4696,0.89,,,,,,,
19/08/2016 20:00,Hackthorn,232,8,2016,H,0.00446558,,,17.07,,,,96.3,0.1,,2.8008,1.082,,,,,,,
19/08/2016 21:00,Hackthorn,232,8,2016,H,0.0,,,15.31,,,,98.2,0.0,,1.2276,0.726,,,,,,,
19/08/2016 22:00,Hackthorn,232,8,2016,H,0.0,,,14.71,,,,99.8,0.0,,2.34,0.77,,,,,,,
19/08/2016 23:00,Hackthorn,232,8,2016,H,0.0,,,14.56,,,,100.0,0.0,,1.7388,0.605,,,,,,,
20/08/2016 00:00,Hackthorn,233,8,2016,H,0.0,,,13.88,,,,100.0,0.0,,1.314,0.864,,,,,,,
20/08/2016 01:00,Hackthorn,233,8,2016,H,0.0,,,14.03,,,,100.0,0.0,,2.772,1.006,,,,,,,
20/08/2016 02:00,Hackthorn,233,8,2016,H,0.0,,,13.74,,,,100.0,0.0,,3.6468,1.171,,,,,,,
20/08/2016 03:00,Hackthorn,233,8,2016,H,0.0,,,13.33,,,,99.9,0.0,,3.456,1.096,,,,,,,
20/08/2016 04:00,Hackthorn,233,8,2016,H,0.0,,,13.01,,,,99.7,0.0,,3.7044,1.364,,,,,,,
20/08/2016 05:00,Hackthorn,233,8,2016,H,0.00269328,,,12.51,,,,100.0,0.0,,2.5956,1.014,,,,,,,
20/08/2016 06:00,Hackthorn,233,8,2016,H,0.0792791,,,12.84,,,,100.0,0.0,,3.438,1.114,,,,,,,
20/08/2016 07:00,Hackthorn,233,8,2016,H,0.321468,,,14.89,,,,98.5,0.0,,4.5144,1.735,,,,,,,
20/08/2016 08:00,Hackthorn,233,8,2016,H,0.186409,,,16.33,,,,88.7,0.0,,6.2172,2.234,,,,,,,
20/08/2016 09:00,Hackthorn,233,8,2016,H,0.348923,,,16.56,,,,89.2,0.0,,6.75,2.525,,,,,,,
20/08/2016 10:00,Hackthorn,233,8,2016,H,0.431446,,,17.12,,,,87.6,0.0,,7.8408,2.759,,,,,,,
20/08/2016 11:00,Hackthorn,233,8,2016,H,0.513969,,,18.93,,,,84.1,0.0,,8.6436,2.78,,,,,,,
20/08/2016 12:00,Hackthorn,233,8,2016,H,0.552422,,,19.94,,,,76.66,0.0,,9.2376,3.165,,,,,,,
20/08/2016 13:00,Hackthorn,233,8,2016,H,0.632492,,,19.78,,,,75.08,0.0,,9.774,3.121,,,,,,,
20/08/2016 14:00,Hackthorn,233,8,2016,H,0.678066,,,20.77,,,,72.19,0.0,,10.7676,3.432,,,,,,,
20/08/2016 15:00,Hackthorn,233,8,2016,H,0.70022,,,21.21,,,,69.95,0.0,,10.9764,3.858,,,,,,,
20/08/2016 16:00,Hackthorn,233,8,2016,H,0.279059,,,20.83,,,,69.85,0.0,,9.936,3.189,,,,,,,
20/08/2016 17:00,Hackthorn,233,8,2016,H,0.193767,,,19.99,,,,73.77,0.0,,9.0648,2.921,,,,,,,
20/08/2016 18:00,Hackthorn,233,8,2016,H,0.142655,,,19.51,,,,77.12,0.0,,9.1044,3.055,,,,,,,
20/08/2016 19:00,Hackthorn,233,8,2016,H,0.0385002,,,17.71,,,,87.1,1.1,,7.3008,3.196,,,,,,,
20/08/2016 20:00,Hackthorn,233,8,2016,H,0.0021236,,,16.34,,,,95.1,0.1,,5.7456,2.012,,,,,,,
20/08/2016 21:00,Hackthorn,233,8,2016,H,0.0,,,16.43,,,,92.1,0.0,,5.5872,2.271,,,,,,,
20/08/2016 22:00,Hackthorn,233,8,2016,H,0.0,,,16.54,,,,90.8,0.0,,7.596,2.392,,,,,,,
20/08/2016 23:00,Hackthorn,233,8,2016,H,0.0,,,15.81,,,,95.3,0.1,,6.1236,1.903,,,,,,,
21/08/2016 00:00,Hackthorn,234,8,2016,H,0.0,,,15.47,,,,97.5,0.0,,5.958,2.129,,,,,,,
21/08/2016 01:00,Hackthorn,234,8,2016,H,0.0,,,15.47,,,,97.6,0.0,,7.2,2.442,,,,,,,
21/08/2016 02:00,Hackthorn,234,8,2016,H,0.0,,,15.17,,,,98.3,0.0,,7.7256,2.398,,,,,,,
21/08/2016 03:00,Hackthorn,234,8,2016,H,0.0,,,15.06,,,,97.8,0.0,,8.1396,2.527,,,,,,,
21/08/2016 04:00,Hackthorn,234,8,2016,H,0.0,,,14.7,,,,98.8,0.0,,6.6348,2.227,,,,,,,
21/08/2016 05:00,Hackthorn,234,8,2016,H,0.00153257,,,14.56,,,,99.0,0.0,,6.3216,1.962,,,,,,,
21/08/2016 06:00,Hackthorn,234,8,2016,H,0.0522594,,,14.87,,,,98.7,0.0,,7.0164,2.384,,,,,,,
21/08/2016 07:00,Hackthorn,234,8,2016,H,0.144317,,,15.76,,,,96.8,0.0,,7.4016,2.299,,,,,,,
21/08/2016 08:00,Hackthorn,234,8,2016,H,0.431605,,,17.27,,,,93.6,0.0,,7.1496,2.389,,,,,,,
21/08/2016 09:00,Hackthorn,234,8,2016,H,0.563974,,,18.24,,,,87.6,0.0,,8.1792,2.606,,,,,,,
21/08/2016 10:00,Hackthorn,234,8,2016,H,0.746901,,,20.4,,,,79.05,0.0,,9.684,3.437,,,,,,,
21/08/2016 11:00,Hackthorn,234,8,2016,H,0.867956,,,21.17,,,,74.63,0.0,,9.4248,3.025,,,,,,,
21/08/2016 12:00,Hackthorn,234,8,2016,H,1.13776,,,21.1,,,,72.52,0.0,,10.0296,3.529,,,,,,,
21/08/2016 13:00,Hackthorn,234,8,2016,H,0.566189,,,22.08,,,,67.06,0.0,,10.0152,3.428,,,,,,,
21/08/2016 14:00,Hackthorn,234,8,2016,H,0.753231,,,21.87,,,,70.59,0.0,,8.514,2.752,,,,,,,
21/08/2016 15:00,Hackthorn,234,8,2016,H,0.663033,,,22.86,,,,67.89,0.0,,8.4384,3.095,,,,,,,
21/08/2016 16:00,Hackthorn,234,8,2016,H,0.575446,,,23.11,,,,62.75,0.0,,8.478,2.922,,,,,,,
21/08/2016 17:00,Hackthorn,234,8,2016,H,0.334761,,,22.22,,,,66.0,0.0,,8.7408,2.997,,,,,,,
21/08/2016 18:00,Hackthorn,234,8,2016,H,0.20524,,,20.45,,,,69.3,0.0,,7.956,2.77,,,,,,,
21/08/2016 19:00,Hackthorn,234,8,2016,H,0.0183877,,,18.95,,,,71.06,0.0,,6.084,2.42,,,,,,,
21/08/2016 20:00,Hackthorn,234,8,2016,H,0.000613187,,,17.42,,,,80.7,0.6,,3.6216,1.348,,,,,,,
21/08/2016 21:00,Hackthorn,234,8,2016,H,0.0,,,15.71,,,,95.2,2.7,,2.9484,1.1,,,,,,,
21/08/2016 22:00,Hackthorn,234,8,2016,H,0.0,,,15.5,,,,98.8,1.4,,2.0952,0.684,,,,,,,
21/08/2016 23:00,Hackthorn,234,8,2016,H,0.0,,,15.95,,,,100.0,0.1,,2.934,1.134,,,,,,,
22/08/2016 00:00,Hackthorn,235,8,2016,H,0.0,,,16.68,,,,100.0,0.0,,3.924,1.475,,,,,,,
22/08/2016 01:00,Hackthorn,235,8,2016,H,0.0,,,17.11,,,,100.0,0.0,,5.7456,1.829,,,,,,,
22/08/2016 02:00,Hackthorn,235,8,2016,H,0.0,,,17.41,,,,100.0,0.2,,5.958,1.945,,,,,,,
22/08/2016 03:00,Hackthorn,235,8,2016,H,0.0,,,17.49,,,,100.0,0.3,,7.1532,2.141,,,,,,,
22/08/2016 04:00,Hackthorn,235,8,2016,H,0.0,,,17.34,,,,100.0,5.8,,7.4448,2.425,,,,,,,
22/08/2016 05:00,Hackthorn,235,8,2016,H,0.000350506,,,17.06,,,,100.0,1.5,,6.7572,2.588,,,,,,,
22/08/2016 06:00,Hackthorn,235,8,2016,H,0.0293143,,,16.96,,,,100.0,0.6,,6.804,2.632,,,,,,,
22/08/2016 07:00,Hackthorn,235,8,2016,H,0.069389,,,17.28,,,,100.0,0.0,,7.4304,2.307,,,,,,,
22/08/2016 08:00,Hackthorn,235,8,2016,H,0.225732,,,17.95,,,,98.9,0.0,,7.146,2.221,,,,,,,
22/08/2016 09:00,Hackthorn,235,8,2016,H,0.286418,,,18.69,,,,95.6,0.0,,5.8752,1.807,,,,,,,
22/08/2016 10:00,Hackthorn,235,8,2016,H,0.249073,,,19.81,,,,91.7,0.0,,6.8292,2.368,,,,,,,
22/08/2016 11:00,Hackthorn,235,8,2016,H,0.242822,,,20.36,,,,89.6,0.0,,6.3864,2.343,,,,,,,
22/08/2016 12:00,Hackthorn,235,8,2016,H,0.342593,,,20.74,,,,91.2,0.0,,7.5168,2.782,,,,,,,
22/08/2016 13:00,Hackthorn,235,8,2016,H,0.256826,,,21.87,,,,86.9,0.0,,7.1604,2.44,,,,,,,
22/08/2016 14:00,Hackthorn,235,8,2016,H,0.57244,,,22.76,,,,85.7,0.0,,7.9308,2.479,,,,,,,
22/08/2016 15:00,Hackthorn,235,8,2016,H,0.423218,,,23.59,,,,83.0,0.0,,7.8876,2.73,,,,,,,
22/08/2016 16:00,Hackthorn,235,8,2016,H,0.428361,,,23.33,,,,83.6,0.0,,8.5356,2.691,,,,,,,
22/08/2016 17:00,Hackthorn,235,8,2016,H,0.103332,,,22.71,,,,85.7,0.0,,6.6672,2.381,,,,,,,
22/08/2016 18:00,Hackthorn,235,8,2016,H,0.0588897,,,21.14,,,,94.2,0.0,,3.8592,1.354,,,,,,,
22/08/2016 19:00,Hackthorn,235,8,2016,H,0.0435481,,,21.29,,,,92.8,0.0,,3.366,1.249,,,,,,,
22/08/2016 20:00,Hackthorn,235,8,2016,H,0.00481451,,,20.84,,,,93.4,0.0,,3.5388,1.216,,,,,,,
22/08/2016 21:00,Hackthorn,235,8,2016,H,0.0,,,20.01,,,,95.5,0.0,,2.8224,1.132,,,,,,,
22/08/2016 22:00,Hackthorn,235,8,2016,H,0.0,,,18.95,,,,98.3,0.0,,2.2176,0.846,,,,,,,
22/08/2016 23:00,Hackthorn,235,8,2016,H,0.0,,,18.92,,,,98.7,0.0,,0.5508,0.475,,,,,,,
23/08/2016 00:00,Hackthorn,236,8,2016,H,0.0,,,18.26,,,,99.7,0.0,,0.54,0.465,,,,,,,
23/08/2016 01:00,Hackthorn,236,8,2016,H,0.0,,,18.6,,,,100.0,0.0,,0.1584,0.159,,,,,,,
23/08/2016 02:00,Hackthorn,236,8,2016,H,0.0,,,18.35,,,,100.0,0.0,,0.1584,0.249,,,,,,,
23/08/2016 03:00,Hackthorn,236,8,2016,H,0.0,,,18.05,,,,100.0,0.0,,0.1008,0.108,,,,,,,
23/08/2016 04:00,Hackthorn,236,8,2016,H,0.0,,,18.06,,,,100.0,0.0,,0.1656,0.147,,,,,,,
23/08/2016 05:00,Hackthorn,236,8,2016,H,0.00115991,,,17.89,,,,100.0,0.0,,0.5184,0.241,,,,,,,
23/08/2016 06:00,Hackthorn,236,8,2016,H,0.0282145,,,17.93,,,,100.0,0.0,,0.3456,0.183,,,,,,,
23/08/2016 07:00,Hackthorn,236,8,2016,H,0.206347,,,18.26,,,,100.0,0.0,,1.1196,0.518,,,,,,,
23/08/2016 08:00,Hackthorn,236,8,2016,H,0.488888,,,21.61,,,,94.2,0.0,,2.07,0.831,,,,,,,
23/08/2016 09:00,Hackthorn,236,8,2016,H,0.629565,,,23.53,,,,83.8,0.0,,3.312,1.136,,,,,,,
23/08/2016 10:00,Hackthorn,236,8,2016,H,0.774594,,,24.51,,,,78.36,0.0,,3.492,1.289,,,,,,,
23/08/2016 11:00,Hackthorn,236,8,2016,H,0.985055,,,25.58,,,,71.18,0.0,,3.1716,1.047,,,,,,,
23/08/2016 12:00,Hackthorn,236,8,2016,H,1.03332,,,26.61,,,,65.69,0.0,,3.15,1.095,,,,,,,
23/08/2016 13:00,Hackthorn,236,8,2016,H,1.03411,,,27.58,,,,60.42,0.0,,3.9636,1.503,,,,,,,
23/08/2016 14:00,Hackthorn,236,8,2016,H,0.947868,,,27.74,,,,57.23,0.1,,3.6,1.293,,,,,,,
23/08/2016 15:00,Hackthorn,236,8,2016,H,0.754022,,,28.16,,,,55.57,0.0,,3.9996,1.326,,,,,,,
23/08/2016 16:00,Hackthorn,236,8,2016,H,0.58233,,,27.86,,,,57.27,0.0,,3.7116,1.221,,,,,,,
23/08/2016 17:00,Hackthorn,236,8,2016,H,0.442602,,,28.61,,,,54.95,0.0,,3.5316,1.148,,,,,,,
23/08/2016 18:00,Hackthorn,236,8,2016,H,0.16196,,,26.58,,,,62.27,0.0,,2.2752,0.959,,,,,,,
23/08/2016 19:00,Hackthorn,236,8,2016,H,0.042298,,,24.05,,,,71.78,0.0,,0.7596,0.522,,,,,,,
23/08/2016 20:00,Hackthorn,236,8,2016,H,0.00245117,,,21.14,,,,84.2,0.0,,0.702,0.289,,,,,,,
23/08/2016 21:00,Hackthorn,236,8,2016,H,0.0,,,20.03,,,,89.9,0.0,,1.0872,0.649,,,,,,,
23/08/2016 22:00,Hackthorn,236,8,2016,H,0.0,,,19.8,,,,89.7,0.0,,2.0628,0.691,,,,,,,
23/08/2016 23:00,Hackthorn,236,8,2016,H,0.0,,,19.34,,,,89.6,0.0,,1.5408,0.6,,,,,,,
24/08/2016 00:00,Hackthorn,237,8,2016,H,0.0,,,18.41,,,,93.0,0.0,,1.2384,0.519,,,,,,,
24/08/2016 01:00,Hackthorn,237,8,2016,H,0.0,,,17.46,,,,95.9,0.0,,0.5148,0.306,,,,,,,
24/08/2016 02:00,Hackthorn,237,8,2016,H,0.0,,,16.33,,,,98.2,0.0,,0.1116,0.093,,,,,,,
24/08/2016 03:00,Hackthorn,237,8,2016,H,0.0,,,15.75,,,,99.4,0.0,,0.0324,0.074,,,,,,,
24/08/2016 04:00,Hackthorn,237,8,2016,H,0.0,,,14.91,,,,99.9,0.0,,0.0,0.0,,,,,,,
24/08/2016 05:00,Hackthorn,237,8,2016,H,0.000985055,,,14.45,,,,100.0,0.0,,0.1188,0.187,,,,,,,
24/08/2016 06:00,Hackthorn,237,8,2016,H,0.0359525,,,14.72,,,,100.0,0.0,,0.2988,0.267,,,,,,,
24/08/2016 07:00,Hackthorn,237,8,2016,H,0.16829,,,15.78,,,,100.0,0.0,,1.2348,0.6,,,,,,,
24/08/2016 08:00,Hackthorn,237,8,2016,H,0.49055,,,18.51,,,,98.2,0.0,,2.9844,1.217,,,,,,,
24/08/2016 09:00,Hackthorn,237,8,2016,H,0.694682,,,21.81,,,,82.7,0.0,,3.42,1.202,,,,,,,
24/08/2016 10:00,Hackthorn,237,8,2016,H,0.875868,,,24.12,,,,75.59,0.0,,3.1536,1.194,,,,,,,
24/08/2016 11:00,Hackthorn,237,8,2016,H,0.985846,,,25.26,,,,73.82,0.0,,3.2256,1.121,,,,,,,
24/08/2016 12:00,Hackthorn,237,8,2016,H,1.00088,,,26.39,,,,71.03,0.0,,2.0952,0.945,,,,,,,
24/08/2016 13:00,Hackthorn,237,8,2016,H,0.909099,,,27.41,,,,67.51,0.0,,1.53,0.724,,,,,,,
24/08/2016 14:00,Hackthorn,237,8,2016,H,0.826022,,,25.98,,,,69.48,0.0,,2.1024,0.904,,,,,,,
24/08/2016 15:00,Hackthorn,237,8,2016,H,0.87666,,,25.94,,,,68.26,0.0,,3.114,1.439,,,,,,,
24/08/2016 16:00,Hackthorn,237,8,2016,H,0.57426,,,25.27,,,,68.82,0.0,,3.726,1.525,,,,,,,
24/08/2016 17:00,Hackthorn,237,8,2016,H,0.229609,,,21.75,,,,77.14,0.0,,3.348,1.493,,,,,,,
24/08/2016 18:00,Hackthorn,237,8,2016,H,0.0801495,,,20.04,,,,81.7,0.0,,1.8252,1.024,,,,,,,
24/08/2016 19:00,Hackthorn,237,8,2016,H,0.0182295,,,18.62,,,,85.1,0.0,,1.5552,0.746,,,,,,,
24/08/2016 20:00,Hackthorn,237,8,2016,H,0.000416176,,,17.73,,,,88.7,0.0,,0.9612,0.554,,,,,,,
24/08/2016 21:00,Hackthorn,237,8,2016,H,0.0,,,16.72,,,,94.9,0.0,,0.5688,0.36,,,,,,,
24/08/2016 22:00,Hackthorn,237,8,2016,H,0.0,,,16.15,,,,97.9,0.1,,0.63,0.367,,,,,,,
24/08/2016 23:00,Hackthorn,237,8,2016,H,0.0,,,16.05,,,,99.2,0.0,,0.7164,0.44,,,,,,,
25/08/2016 00:00,Hackthorn,238,8,2016,H,0.0,,,15.84,,,,99.9,0.0,,0.4968,0.283,,,,,,,
25/08/2016 01:00,Hackthorn,238,8,2016,H,0.0,,,15.82,,,,100.0,0.0,,0.7884,0.291,,,,,,,
25/08/2016 02:00,Hackthorn,238,8,2016,H,0.0,,,15.85,,,,100.0,0.0,,0.8136,0.504,,,,,,,
25/08/2016 03:00,Hackthorn,238,8,2016,H,0.0,,,15.75,,,,100.0,0.3,,0.9072,0.51,,,,,,,
25/08/2016 04:00,Hackthorn,238,8,2016,H,0.0,,,15.8,,,,100.0,4.4,,0.1584,0.092,,,,,,,
25/08/2016 05:00,Hackthorn,238,8,2016,H,0.000109187,,,15.66,,,,100.0,1.2,,0.612,0.398,,,,,,,
25/08/2016 06:00,Hackthorn,238,8,2016,H,0.00882198,,,15.62,,,,100.0,0.2,,0.324,0.329,,,,,,,
25/08/2016 07:00,Hackthorn,238,8,2016,H,0.0581459,,,15.93,,,,100.0,0.2,,0.612,0.398,,,,,,,
25/08/2016 08:00,Hackthorn,238,8,2016,H,0.195033,,,16.89,,,,100.0,0.1,,0.9468,0.58,,,,,,,
25/08/2016 09:00,Hackthorn,238,8,2016,H,0.228106,,,17.69,,,,100.0,0.0,,1.0332,0.571,,,,,,,
25/08/2016 10:00,Hackthorn,238,8,2016,H,0.254453,,,18.12,,,,100.0,0.0,,1.26,0.597,,,,,,,
25/08/2016 11:00,Hackthorn,238,8,2016,H,0.304457,,,19.04,,,,99.4,0.0,,1.0152,0.649,,,,,,,
25/08/2016 12:00,Hackthorn,238,8,2016,H,0.361266,,,20.24,,,,94.8,0.0,,1.0512,0.506,,,,,,,
25/08/2016 13:00,Hackthorn,238,8,2016,H,0.256193,,,20.73,,,,93.5,0.0,,0.828,0.397,,,,,,,
25/08/2016 14:00,Hackthorn,238,8,2016,H,0.154365,,,20.28,,,,93.7,0.0,,0.8532,0.593,,,,,,,
25/08/2016 15:00,Hackthorn,238,8,2016,H,0.11876,,,19.5,,,,97.3,0.2,,1.2816,0.722,,,,,,,
25/08/2016 16:00,Hackthorn,238,8,2016,H,0.15753,,,18.8,,,,99.4,0.0,,1.0764,0.677,,,,,,,
25/08/2016 17:00,Hackthorn,238,8,2016,H,0.176044,,,19.2,,,,99.7,0.0,,1.8144,0.749,,,,,,,
25/08/2016 18:00,Hackthorn,238,8,2016,H,0.0960528,,,19.12,,,,98.6,0.0,,0.72,0.541,,,,,,,
25/08/2016 19:00,Hackthorn,238,8,2016,H,0.0247965,,,18.66,,,,98.8,0.0,,0.1512,0.174,,,,,,,
25/08/2016 20:00,Hackthorn,238,8,2016,H,0.000525363,,,17.97,,,,99.7,0.0,,0.0864,0.2,,,,,,,
25/08/2016 21:00,Hackthorn,238,8,2016,H,0.0,,,17.65,,,,100.0,0.0,,0.4428,0.295,,,,,,,
25/08/2016 22:00,Hackthorn,238,8,2016,H,0.0,,,17.51,,,,100.0,0.0,,0.2052,0.268,,,,,,,
25/08/2016 23:00,Hackthorn,238,8,2016,H,0.0,,,17.33,,,,100.0,0.0,,0.936,0.47,,,,,,,
26/08/2016 00:00,Hackthorn,239,8,2016,H,0.0,,,17.35,,,,100.0,2.0,,0.9936,0.504,,,,,,,
26/08/2016 01:00,Hackthorn,239,8,2016,H,0.0,,,17.39,,,,100.0,0.2,,2.0592,0.91,,,,,,,
26/08/2016 02:00,Hackthorn,239,8,2016,H,0.0,,,16.64,,,,100.0,0.4,,0.522,0.415,,,,,,,
26/08/2016 03:00,Hackthorn,239,8,2016,H,0.0,,,16.03,,,,100.0,0.0,,0.8892,0.558,,,,,,,
26/08/2016 04:00,Hackthorn,239,8,2016,H,0.0,,,15.43,,,,100.0,0.0,,1.2492,0.585,,,,,,,
26/08/2016 05:00,Hackthorn,239,8,2016,H,0.000985055,,,14.4,,,,100.0,0.0,,1.116,0.583,,,,,,,
26/08/2016 06:00,Hackthorn,239,8,2016,H,0.0506374,,,13.85,,,,100.0,0.0,,1.764,0.841,,,,,,,
26/08/2016 07:00,Hackthorn,239,8,2016,H,0.230637,,,14.85,,,,100.0,0.1,,4.2228,1.428,,,,,,,
26/08/2016 08:00,Hackthorn,239,8,2016,H,0.455578,,,16.15,,,,99.8,0.0,,5.5332,1.747,,,,,,,
26/08/2016 09:00,Hackthorn,239,8,2016,H,0.699429,,,18.1,,,,87.8,0.0,,5.3964,1.862,,,,,,,
26/08/2016 10:00,Hackthorn,239,8,2016,H,0.879033,,,19.71,,,,79.85,0.0,,5.6808,1.986,,,,,,,
26/08/2016 11:00,Hackthorn,239,8,2016,H,0.987429,,,20.67,,,,74.72,0.0,,5.8032,1.733,,,,,,,
26/08/2016 12:00,Hackthorn,239,8,2016,H,1.06022,,,21.16,,,,71.17,0.0,,6.4332,2.236,,,,,,,
26/08/2016 13:00,Hackthorn,239,8,2016,H,0.72633,,,21.46,,,,68.56,0.0,,7.1424,2.275,,,,,,,
26/08/2016 14:00,Hackthorn,239,8,2016,H,1.00246,,,22.83,,,,63.19,0.0,,6.4548,2.147,,,,,,,
26/08/2016 15:00,Hackthorn,239,8,2016,H,0.803868,,,23.36,,,,58.33,0.0,,6.408,2.272,,,,,,,
